Stock,Comment,Commented By,Timestamp
SRF,270  crore  profit  and  the  company  is  valued  at  80k  crore.,ashhishh,2025-01-29 23:38:00
SRF,tomorrow  srf  is  down  minimum  200,drramesh29,2025-01-29 22:15:00
SRF,tomorrow  target  2511    then  2469,oandit,2025-01-29 19:33:00
SRF,"SRF  Q3  net  profit  up  7prcnt  at  Rs  271  crore  Vs  Rs  253.4  crore,  YoY",kamal20,2025-01-29 17:12:00
SRF,"Revenue  up  14  pc  and  PAT  up  7pc  in  the  period  lf  slow  down,excellent  results,  coolant  gas  deand  surges  globally  resulting  in  uptick  ot  gas  prices  by  200pc  as  per  news  recently.All  these  augurs  well  for  SRF  in  coming  quarters",Trade_Wise,2025-01-29 16:57:00
SRF,"very  poor  result,  profit  is  191  cr,  exceptional  loss",drramesh29,2025-01-29 16:31:00
SRF,Revenue  of  3491cr  has  beaten  estimates  of  3399cr  and  PAT  of  271cr  has  also  beaten  estimates  of  236cr.  Chemical  sector  gap  up  tomorrow????,rishi30790,2025-01-29 16:12:00
SRF,Results  are  good.  Revenue  improved  and    35  percent  up  PAT  good.  Tomorrow  it  will  hit  52  w  high.  Happy  investing.,aremyes,2025-01-29 16:01:00
SRF,srf  will  rally  10  percent  post  results,srini_varun,2025-01-29 14:57:00
SRF,"smart  people  are  buying  at  this  level,  volume  shows  so.",3_3MoneyMinter,2025-01-29 14:53:00
SRF,this  stock  is  not  at  all  recovering  nd  fallen  more  then  300  rs  in  the  last  1  month..  any  guidance  from  the  boarders..  im  holding  it  since  2500  levels,niks00007,2025-01-29 14:47:00
SRF,Long  term  perspective  hai  to  hold  karna  banta  h.  Min  3  years.  Srf  time  tested  h.  This  is  right  now  one  of  the  safest  bet  one  can  take  in  market.  Its  my  view  not  an  advice.,ksg3105,2025-01-28 03:51:00
SRF,srf  will  fall  back  to  2300  range.  please  wait  and  buy,tradingmom,2025-01-27 19:07:00
SRF,SRF  short  fall  2250  today,Shiv8013,2025-01-24 10:14:00
SRF,hi  can  u  update  srf  Target  for  tomorrow,RagavRam,2025-01-23 21:56:00
SRF,2450  ka  purchase  hai   advice  hold  or  sell,Aanandmtr,2025-01-23 12:39:00
SRF,SRF  Recover  half  percent  soon,Shiv8013,2025-01-23 11:52:00
SRF,operator  cartels  are  going  against  retailers  understanding  and  sentiment   can  hit  new  highs  now  as  retailers  are  thinking  of  fall  in  srf,ThefabulousPenguin,2025-01-20 05:09:00
SRF,"Srinivasahyd

Please  update.  Waiting  for  your  update.",yengees,2025-01-19 20:52:00
SRF,all  chemical  stocks  on  fire   will  also   high  coming  soon,J_P_D,2025-01-19 11:30:00
SRF,any  delay  for  posting  result  is  not  a  sign  of  weakness,yev,2025-01-18 17:02:00
SRF,what  happened  to  this  jink  booked  a  losssssss,Egm,2025-01-18 14:33:00
SRF,short  covering  should  take  to  new  high,Egm,2025-01-18 08:31:00
SRF,SRF  support  2318  short  rev  2340,Shiv8013,2025-01-17 11:48:00
SRF,wowowow  should  now  cross  new  high  by  tomorrow,Egm,2025-01-17 08:46:00
SRF,sell  target  2390  till  result,oandit,2025-01-16 21:32:00
SRF,"New  high  coming  soon..SRF  Limited  has  invested  Rs.  65  Cr  in  its  subsidiary,  SRF  Altech  Limited,  by  subscribing  to  6.5  Cr  fully  paid-up  equity  shares.  The  funds  will  be  used  to  manufacture  aluminum  foil  and  repay  existing  debt  without  impacting  overall  projected  debt  levels..  todays  news",J_P_D,2025-01-16 18:53:00
SRF,ur  first  target  achieved.  kindly  give  future  advice,Ajamht,2025-01-16 14:39:00
SRF,buy  as  much  as  you   high  coming  soon,J_P_D,2025-01-16 12:38:00
SRF,Aaj  upper  circuit  marega  like  dreding  hitting  yesterday,Egm,2025-01-16 08:48:00
SRF,again  new  high   as  much  as  you  can,J_P_D,2025-01-15 19:57:00
SRF,anytime  big  short  covering  and  we  see  2400  plus  today,Egm,2025-01-15 12:49:00
SRF,market  is  everyday  making  new  highs  nd  this  script  is  making  lows..  there  is  all  negative  moment  in  this  script  and  God  knows  when  it  will  reach  2500  levels,niks00007,2025-01-15 11:29:00
SRF,all  negative  news  already  discounted  in   now  no  downside   company  also  announced  capex  In  previous  days.  2500  coming  again,J_P_D,2025-01-15 11:26:00
SRF,may  touch  again  new  high  very   as  much  as  you  can,J_P_D,2025-01-14 23:29:00
SRF,ready  to  go  down  2250/2200  and  finally  2150  ready  rahna  hahaha,irbaz,2025-01-14 15:18:00
SRF,The  price  definitely  has  relevance.  With  higher  USD  price  the  company  can  export  and  with.  USD  touching  87  levels  the  gains  will  be  enormous.  There  could  be  one  more  huge  spike  shortly.,Cool Bull,2025-01-14 06:20:00
SRF,"But  actually  this  price  rise  has  no  effect  on  the  product  price  of  these  two  units.    There  product  price  is  mostly  determined  by  the  demand  and  supply  in  the  country.    More  over  the  rate  contracts  are  already  fixed  for  the  year  and  would  be  reviewed  next  year  only.    Why  the  crazy  buying,  not  understood.",rrp19874,2025-01-12 20:57:00
SRF,should  rise  from  Monday  to  new  highs,Egm,2025-01-12 19:56:00
SRF,weak  stock  sell  with  the  tgt  of  2315  for  today,GITS55,2025-01-12 10:31:00
SRF,need  to  cross  2370  then  can  see  upmove,Egm,2025-01-12 08:58:00
SRF,"sirf  raymonds  ka  25000  ka  suit  pehanta  hai  chemicals  ki  kamai  par  lekin  inside  baniyan  fati  hui  pehanta  hai  films  division  ke  nuksan  par,  traders  yehi  baat  par  pichle  dedh  saal  se  sirf  ko  aage  badhne  nahi  de  rahe  hai,  to  sirf  ko  chahiye  ki  woh  apni  fati  hui  baniyan  badal  de  ya  fek  de,  tabhi  jaake  bhav  3000  ke  upar  jayega.",ketant,2025-01-11 20:25:00
SRF,it  will  touch  new  high  very   an  eye  on   as  much  as  you   reward  is  favourable,J_P_D,2025-01-11 18:26:00
SRF,Buy  SRF  2320  Target  2360  S.L  2300,Shiv8013,2025-01-11 11:16:00
SRF,SRF  rally  starts  2%  up∆,Shiv8013,2025-01-11 10:53:00
SRF,bottom  done..  upmove  will  start  and  may  touch  new  high,J_P_D,2025-01-11 02:02:00
SRF,"Shares  of  specialty  chemical  players--SRF  and  Navin  Fluorine  slipped  as  much  as  4  percent  as  investors  rushed  to  cash  in  profits  off  the  counters  after  the  recent  surge  in  the  stocks.  While  SRF  zoomed  nearly  14  percent,  Navin  Fluorine  soared  around  10  percent  in  the  previous  session.  The  surge  in  the  two  stocks  were  fueled  by  reports  of  an  increase  in  prices  of  refrigerant  gases  by  US  gas  distributors.",kamal20,2025-01-10 17:22:00
SRF,Hold  with  patience  it  will  rebounce  in  2/3  days,Veermentorship,2025-01-10 15:47:00
SRF,china  ke  chemical  stock  mein  koi  rally  nhi  aayi  jabki   supplier  hai  duniya  mein  chemicals  ka,ThefabulousPenguin,2025-01-10 15:13:00
SRF,demand  hai  nhi  inka  revenue  fall  ho  rha  hai   log  ne  buy  karliya  hai,ThefabulousPenguin,2025-01-10 15:04:00
SRF,"SRF,  Navin  Fluorine  slip  upto  4prcnt  as  investors  book  profits  after  recent  surge.

SRF  and  Navin  Fluorine  shares  had  surged  upto  14  percent  in  the  last  session  after  reports  suggested  a  hike  in  prices  of  refrigerant  gases  by  US  gas  distributors.

With  todays  fall,  both  SRF  and  Navin  Fluorine  also  snapped  their  three-day  winning  streak.",kamal20,2025-01-10 13:55:00
SRF,stock  ne  ghotala  kardiya  bhai.  Muft  ka  paisa  chura  liya.    Koi  fayada  nehin  iss  ko  Gas  se.  Jhoot  moot  ka  paisa  kha  liya.    upar  se  Operator  logon  ne  isko  manipulate  karke  jag  ke  baithe  hein,rrp19874,2025-01-10 13:32:00
SRF,Dont  get  panic  mr.adiiiiiii.  its  fundamentally  good  and  sound  stock  of  the  Indian  market......  have  to  patient  and  keep  buy  at  every  dips......  All  investors  very  close  to  watch  at  low  level....  once  it  will  reach  then  no  one  catch......,tsz,2025-01-10 11:58:00
SRF,dowm  trend   for  further  upmove....,Chirag_Patidar,2025-01-10 10:57:00
SRF,operator  active  ho  idhar  stoploss  should  be  used  to  limit  any  unfavorable  move  whether  long  or  short,ChachaChaudhary,2025-01-10 10:38:00
SRF,bhai  kuch  b  mt  bhaukk  yaha  per...  2521  per  fasa  kr  ab  2100  2100  bhauk  rahe  ho....  m  stuck  at  2490  now  with  400  quantity...  any  expert  what  to  do???  heavy  loss  rt  nw,Adiiiiii,2025-01-10 10:29:00
SRF,probably  another  pump  and  dump.  I  could  not  get  much  details  from  internet  on  iGas  and  Equirus.,george_ab,2025-01-10 09:49:00
SRF,chemical  price  usa  nhi  china  determine  karta  hai  should  break  2500,ChachaChaudhary,2025-01-10 09:27:00
SRF,"SRF

The  company  issued  a  clarification  regarding  a  media  report  that  SRF  and  Navin  Fluorine  shares  surged  by  13prcnt  each  on  Thursday.  SRF  clarified  that  the  reported  price  hike  by  a  US  refrigerant  gas  distributor  pertains  to  the  US  market.  Changes  in  prices  of  refrigerant  gases  for  SRF  will  remain  a  function  of  demand  and  supply  in  our  relevant  market  segment.",kamal20,2025-01-10 09:17:00
SRF,i  think  SRF  released  the  notification  so  that  SEBI  mandated  compliances  are   there  is  no  foul  play   the  benefit  may  take  time  to  percolate  to  company  profitability...however  trend  may  remain  positive  from  here  on..,aipp,2025-01-10 08:34:00
SRF,Today  profit  booking  is  possible.  Initial  gain  of  about  50  is  possible.  So  high  of  2720  possible.  with  stoploss  of  2740  one  may  sell  for  intraday  target  of  2620,MahiVijay,2025-01-10 07:30:00
SRF,"ye  galat  baat  hai,  srf  ko  jab  Market  chalu  tha  tab  clarification  dena  chahiye  tha.  abhi  hum  logo  ne  buy  kar  aur  bad  me  bol  rahe  hai  ki  proce  hike  sirf  US  me  hua  hai  india  me  nahi  ye  toh  sab  ko  fasa  diya  cheater  ne.",aa2222,2025-01-10 02:09:00
SRF,"srf  and  navin  fluorine  will  hit  lower  circuit,  better  exit",portfolioinvestor,2025-01-09 23:44:00
SRF,tomorrow  minimum  10  percent  down,gaining_14,2025-01-09 22:10:00
SRF,that  is  positive  or  negative  clarification  please  tell,rohitsaroha,2025-01-09 21:45:00
SRF,SRF  has  given  clarification  to  exchange.  But  that  clarification  confuses  more.,Cool Bull,2025-01-09 20:27:00
SRF,What  is  the  target  price  for  SRF  in  short  term,Ramanathan111,2025-01-09 20:27:00
SRF,srf  on  strong  support  2310,Shiv8013,2025-01-09 20:14:00
SRF,"we  have  been  selling  srf  since  this  morning    today  and  looking  for  more  downside,  already  good  profits  seen  here",Latha.Broker,2025-01-09 19:36:00
SRF,go  dawn  again  it  was  previous    from  this  label  to  22200    aging  comedown,akb1951,2025-01-09 19:26:00
SRF,all  negative  news  impacted  on  stocks   journey  will  start,J_P_D,2025-01-09 17:52:00
SRF,jefferies  view  on  chemicals  -specialty  chem7ical  is  buffeted  by  weak  demand  and  elevated  chinese  exports  -expect  demand  recovery  in  h2fy25  -pi  industries  is  top  pick  with  healthy  volume  growth  outlook  and  reasonable  valuation  -downgrade  srf  to  underperform  as  we  expect  business  recovery  to  lag  recent  stock  rally  -downgrade  srf  to  underperform  as  risk-reward  is  unfavourable,kamal20,2025-01-09 17:27:00
SRF,fall  with  volume.  omnious  sign.  some  bad  news.,NG1971,2025-01-09 16:52:00
SRF,"really  frenzy  loved  to  see  retail  participation  ,impact  of  price  rise  will  be  in  2027  not  now  ,it  is  a  news  drived  by  CNBC  ,I  fout  it  will  sustain",Wish lucky,2025-01-09 16:50:00
SRF,"almost  7%  fall  in  2  days,  what  are  the  views  in  this  week",Shiv8013,2025-01-09 16:11:00
SRF,SRF  s  going  through  rough  patch  due  to  brokerage  downgrading  and  speciality  chemicals  performance.  But  it  is  multi  product  co  and  expected  to  grow.  Keep  accumulating  on  dips!!!!,vin48,2025-01-09 15:37:00
SRF,negative  news  impacted  in  price   upside  movment  will  come   buy  as  much  as  you  can,J_P_D,2025-01-09 15:36:00
SRF,surely  this  is  a  garbage  stock  with  only  downward  movement..  boarders  any  views  pls  as  im  suffering  huge  loss  in  this  counter,niks00007,2025-01-09 15:24:00
SRF,kya..  h  Share...  rs  2521  pe  fasa  diya  300   loss  by  today,Adiiiiii,2025-01-09 14:08:00
SRF,SRF  2560  call  this  month?,Shiv8013,2025-01-09 14:04:00
SRF,today  I  short  200  shares  2674  leval  sl  2699,tara5001,2025-01-09 13:56:00
SRF,trump  is  not  inviting  modiji  in  his  ceremony  and  people  expecting  relief  from  Trump  hilarious   go  down  bcoz  of  poor  demand  in  india   cant  compete  with  china  in  chemical,ThefabulousPenguin,2025-01-09 12:26:00
SRF,buy  for  positional  view  will  give  good  returns,designerA,2025-01-09 12:26:00
SRF,will  bounce  sharply  to  2450  cover  shorts,Egm,2025-01-09 12:22:00
SRF,trump  has  promised  to  put  huge  tariffs  on  chemical  imports  from  China    India  Thailand,ThefabulousPenguin,2025-01-09 12:16:00
SRF,"SRF,  Navin  Fluorine  stocks  shoot  12prcnt  on  price  hike  for  refrigerant  gases.

A  dolr1perkg  rise  in  R32  refrigerant  prices  could  boost  SRFs  EBITDA  by  Rs  260  crore  and  Navin  Fluorines  by  Rs  77  crore.",kamal20,2025-01-09 12:08:00
SRF,"Jefferies  downgrades  specialty  chemicals  co  to      underperform    from      
    hold    PT  at  2140  rupees,  implied  downside  of  14  percent",dave27,2025-01-09 11:38:00
SRF,arre  bhaio  nikalo  ...  this  will  come  back  to  2300-2400  with  in  next  3-4  days,jaideepsr,2025-01-09 11:06:00
SRF,"today  morning  there  was  something  on  CNBC  stating  downgrade  of  srf,  can  anyone  find  out  more  on  that?",Abhi336,2025-01-09 10:43:00
SRF,good  buy  -  My  target  for  SRF  is  Rs  2800  for  the  intraday  with  a  stoploss  of  Rs  2550,Latha.Broker,2025-01-09 10:40:00
SRF,god  knows  whats  happening  lets  be  patient,Egm,2025-01-09 10:17:00
SRF,buy  kama  instead  of  srf  each  kama  is  equivalent  to  3  srf,Sameerq,2025-01-09 10:17:00
SRF,"SRF  has  been  consolidating  for  2  years  in  this  zone,  a  breakout  is  likely..  buy  and  sit  tight  in  SRF",sk9,2025-01-09 09:46:00
SRF,how  are  you  doing  scammer.  it  looks  people  didnt  sell  on  your  call,ksg3105,2025-01-09 09:40:00
SRF,"SRF,  Navin  Fluorine  shares  in  focus  after  US  Gas  distributors  announce  price  hikes  for  refringent  gases",kamal20,2025-01-09 09:31:00
SRF,srf  ????  fire  any  news  after  a  long  time,phthakker,2025-01-09 09:18:00
SRF,"it  shouldnt  go  below  2387,  if  it  does  then  it  can  go  all  the  way  down  to  2200  level,  currently  we  are  in  tested  demand  zone,  usually  said  to  be  a  weak  zone,  i  am  invested  too  and  i  hope  it  goes  up!  my  two  cents  about  the  situation!",Abhi336,2025-01-08 21:48:00
SRF,tomorrow  huge  gap  up  can  be  seen  may  touch  uc,Egm,2025-01-08 21:24:00
SRF,"One  More  Capacity  for  Manufacturing  of  aluminum  foil  has  been  successfully  commissioned  and  capitalized  on  1  Jan  24,  at  an  aggregate  cost  of  536  Cr",J_P_D,2025-01-08 16:59:00
SRF,accumulate  as  much  as  you  can,J_P_D,2025-01-08 16:50:00
SRF,wow  what  a  fall  hope  for  the  best,Egm,2025-01-08 15:13:00
SRF,again  crucial  zone  hit  and  trading  wait  for  it  to  blow  Im  repeating  again  and  again  for  2530  a  stable  zone  till  then  dont  play  with  it,sherrysh03,2025-01-08 14:26:00
SRF,whats  wrong  with  SRF.  Any  idea.,sudhakar_123,2025-01-08 10:46:00
SRF,one  the  textile  plant  take  over  another  MNC  company,tsz,2025-01-08 09:38:00
SRF,what  is  the  issue  with  SRF,omshree007,2025-01-08 09:37:00
SRF,chemical  prices  up  In  China  so  srf  navin  gfl  are  going  to  benefit  heavily,keanu reeves,2025-01-08 08:47:00
SRF,"Stock  has  to  break  2524  level.  if  it  breaks  2524,  then  we  can  see  the  immediate  target  of  2600/2650.",hardy_90,2025-01-05 20:32:00
SRF,there  is  a  small  supply  zone  around  2520-2539  if  it  breaks  that  then  2639  will  be  in  a  blink  of  an  eye!,Abhi336,2025-01-04 22:10:00
SRF,SRF  IS  TESTING  PASSION  OF  INVESTORS  NOW.  SURE  .  KERP  HOLDING  AS  IT  IS  TOUCH  2600  IN  SHORT  TIME.,xln,2025-01-04 20:59:00
SRF,tomorrow  gap  up  for  sure  &  tomorrow  2600  coming..  keep  an  eye  on  it,J_P_D,2025-01-03 18:11:00
SRF,tomm  target  2560..  it  will  surely  make  gapup  opening,SaiSuyog,2025-01-03 17:06:00
SRF,SRF  commissions  aluminium  foil  manufacturing  facility  at  a  cost  of  Rs  536  crore.,kamal20,2025-01-02 13:44:00
SRF,SRF  stock  has  given  a  return  of  8.26  percent  over  the  last  six  months.  The  benchmark  Nifty50  index  has  given  a  return  of  12.47  percent  over  the  same  duration.,kamal20,2025-01-02 13:42:00
SRF,SRF  shares  rise  1%  as  company  commissions  Rs  536  crore  aluminium  foil  manufacturing  facility,kamal20,2025-01-02 13:41:00
SRF,The  daily  trade  pattern  is  looking  same  for  the  last  one  week.  Dip  in  the  opening  hour  and  then  a  steady  line.,hurasoka,2025-01-02 12:13:00
SRF,time  to  add  counter  to  portfolio  ready  to  blast,sherrysh03,2025-01-02 12:09:00
SRF,sad  news  coming  out  for  SRF......  please  stay  away,tsz,2025-01-02 12:07:00
SRF,SRF  shares  rise  1%  as  company  commissions  Rs  536  crore  aluminium  foil  manufacturing  facility,kamal20,2025-01-02 10:53:00
SRF,"The  company  had  incorporated  SRF  Altech,  a  wholly  owned  subsidiary,  to  set  up  the  manufacturing  facility  for  the  manufacture  of  aluminum  foil.  The  said  facility  has  been  commissioned  and  capitalized  at  a  cost  of  Rs  536  crore.",kamal20,2025-01-02 10:32:00
SRF,"srf  said  fluorocarbon  refrigerant  gas  capacity  expansion  project  (hfc)  has  been  commissioned  on  december  30  at  a  cost  of  rs  317  crore.  the  board  in  july  2021  had  approved  a  project  for  expansion  of  fluorocarbon  refrigerant  gas  capacity,  with  backward  integration  into  a  key  raw  material  at  dahej.",kamal20,2025-01-01 13:47:00
SRF,srf  trades  higher  after  rs  317-crore  gas  capacity  expansion,kamal20,2025-01-01 12:46:00
SRF,"shares  of  srf  ltd  jumped  nearly  1  percent  in  early  trade  on  january  1  after  the  commissioning  of  a  fluorocarbon  refrigerant  gas  capacity  expansion  project  at  a  cost  of  rs  317  crore  in  dahej,  gujarat.  srf  announced  the  completion  of  its  fluorocarbon  refrigerant  gas  capacity  expansion  project  (hfc)  on  december  30.  the  project,  approved  by  the  board  in  july  2021,  cost  rs  317  crore.  this  initiative  is  aimed  at  raising  the  production  capacity  of  the  refrigerant  gas  and  integrating  supply  chains  into  the  project.",kamal20,2025-01-01 12:46:00
SRF,"Hope  there  is  some  good  policy  changes  to  support  the  chemical  industry  in  the  forthcoming  budget.  When  the  sector  looks  up,  SRF  should  see  good  times  again..",hurasoka,2025-01-01 11:58:00
SRF,srf  stock  has  given  a  return  of  8.97  percent  over  the  last  six  months.  the  benchmark  nifty50  index  has  given  a  return  of  12.47  percent  over  the  same  duration.,kamal20,2025-01-01 10:29:00
SRF,srf  trades  higher  after  rs  317-crore  gas  capacity  expansion,kamal20,2025-01-01 10:29:00
SRF,2510-2530  closing  attract  traders  please  read  earlier  as  2510-2530,sherrysh03,2025-01-01 10:07:00
SRF,company  needs  to  pick  investors  confidence  first  management  is  hiding  under  corporate  veil  invesors  show  no  interest  yet  2010-2530  closing  attract  traders  just  wait  no  news  based  trading  work  here,sherrysh03,2025-01-01 10:04:00
SRF,"the  company  said  the  fluorocarbon  refrigerant  gas  capacity  expansion  project  (hfc)  has  been  commissioned  on  december  30  at  a  cost  of  rs  317  crore.  in  july  2021,  the  board  approved  a  project  for  the  expansion  of  fluorocarbon  refrigerant  gas  capacity  with  backward  integration  into  a  key  raw  material  at  dahej.",kamal20,2025-01-01 08:15:00
SRF,Has  a  good  folio  of  products.  Somehow  investors  or  operators  are  not  having  a  liking  for  it.,hurasoka,2024-12-30 09:34:00
SRF,its  a  breakout  stock  ..next  month  target  2700   the  monthly   a  trend  line  and  then  decide....,Amsham,2024-12-29 14:22:00
SRF,kb  hoga  ??  m  stuck  at  2522  since  yesterday....  loss  of  20k  today...  margin  money,Adiiiiii,2024-12-28 00:26:00
SRF,"on  a  4  hourly  candle  there  is  a  strong  support  at  2468,  with  resistance  at  2539,  beyond  this  the  share  can  fly  to  2649",Abhi336,2024-12-28 00:19:00
SRF,"no  need  to  panic  ,it  will  rebound  any  moment,guys  just  wait  ,see  d  magic",raai,2024-12-27 18:43:00
SRF,wait  for  jan  expiry  series  srf  want  to  wreak  retail  by  panic  sell  ideas,sherrysh03,2024-12-27 12:19:00
SRF,srf  trading  in  consolidation  phase  find  dip  to  buy  above  2500  no  fresh  entry  only  short,sherrysh03,2024-12-27 09:32:00
SRF,"tomorrow  bo  will  happen  in  srf,1st  target  price  will  b  2575,  lets  see",raai,2024-12-26 22:09:00
SRF,I  feel  this  will  run  tomorrow  as  Tata  Chem  got  traders  attention  today...fingers  crossed..,Ujjwal_magic,2024-12-26 15:00:00
SRF,sorry  bt  I  was  not  watching  tv  that  time...  surprisingly  saw  the  rally  and  entered....,Adiiiiii,2024-12-26 14:37:00
SRF,Adiiiii  Ji  ask  to  those  on  whom  you  trusted  and  bought  it.  You  should  have  at  that  time.,Raj1961,2024-12-26 14:30:00
SRF,SEBI  must  ban  these  two  channels  for  betterment  of  Innocent  Retail  investors  who  are  trading  on  that  fraudsters  experts  sitting  since  morning.  Today  both  the  channels  gave  buy  recommendation  for  target  of  Rs  2550  to  Rs  270p.  Wagle  gave  Rs  2700  price  target.  He  is  fraudster  gang  member.  Dont  listen  to  Anil  their  Ring  leader  who  pretends  like  your  wellwisher.  He  knows  everything.,Raj1961,2024-12-26 14:12:00
SRF,Those  who  bought  it  on  advice  at  CNBC  awaaz  and  Z  business  are  suffering  now.  You  people  didnt  understand  every  day  trap  that  they  do  it  on  this  channels.  Both  gave  buy  recommendation  to  at  same  time  around  9.20  am  for  target  of  Rs  2450  to  Rs  2475.  I  listened  them  at  both  channels  personally.  What  happened?  This  so  called  expert  fraudsters  must  have  bought  it  yesterday  and  sold  today  morning  after  you  people  started  buying.  Try  to  understand  their  modus  operandi.,Raj1961,2024-12-26 14:06:00
SRF,Today  The  Mint  reports  that  cheap  Agrochemicals  import  from  China  is  hurting  SRF.  Not  a  good  sign  for  the  company..,hurasoka,2024-12-26 12:55:00
SRF,ok  bhai  m  holding...  becz  its  margin  money...  300  quantity  at  2520...  1  can  hold  for  1-2  days  in  intrest...  becz  current  loss  15k  right  now  m..  entered  as  intraday  only...  poor  loot  gya  Aaj  b,Adiiiiii,2024-12-26 10:21:00
SRF,bhai  just  bought  at  2520...  its  down  by  45  rs  now...  heavy  loss  what  to  do???  k8ndly  advise,Adiiiiii,2024-12-26 09:56:00
SRF,Buy  Srf  with  target  of  2500  /2520  for  today  and  2650  for  tomorrow,nileshm1979,2024-12-26 09:46:00
SRF,target  hit  2525  ????????  enjoy  new  target  2570,hiten2001,2024-12-26 09:36:00
SRF,sriniwasan  you  are  fraud  and  stop  giving  these  call  when  it  already  happened  callbsholuld  come  before  the  target  not  afterwards  when  it  reach  there,zivaro999,2024-12-23 18:21:00
SRF,buy  2400  and  target  2445,hiten2001,2024-12-22 10:11:00
SRF,no  chance  to  cross  2500  before  28  th  dec.,gadhadra,2024-12-22 10:08:00
SRF,any  chance  of  hit  2500  before  the  28th  expiry  date  ?,sahu891,2024-12-21 14:57:00
SRF,what  is  your  opnion  on  SRF,cmdrs,2024-12-21 07:32:00
SRF,if  us.  shift  its  supply  chain  from  china  and  phillipines  definitely  spike  with  500  rs  waiting  for  confirmation  most  ppl  buy  it  at  low  levels  and  didnt  hesitate  to  hold  long  position  2-3  days  of  profit  booking  gives  it  volatility  just  find  dip  to  buy  or  average  rocket  will  start  soon,sherrysh03,2024-12-20 23:13:00
SRF,buy  for  target  2780  .  .  1  month  ...  hold  it  tightly,Veermentorship,2024-12-20 22:26:00
SRF,Top  loss  pass  kiya  or  bay  bay  ok  target  for  top  karega  Boom  boom  boom  boom  boom  boom  boom  boom  boom  pic  to  bay,0000000,2024-12-20 13:42:00
SRF,"Nuvama  keeps  buy  call  on  SRF,  target  at  Rs  2,628",kamal20,2024-12-20 13:25:00
SRF,2507  Bay  Ok  Holt  naya  bay  bay  bay  ok  target  2700  karo  bhai  Top  target  me  please  Holt  naya  bay,0000000,2024-12-20 12:05:00
SRF,2510  is  trigger  for  day  candle  to  reverse  which  are  in  bearish  trend  any  above  trading  will  put  it  2600  short  covering  happening,sherrysh03,2024-12-20 11:19:00
SRF,buy  above  2465..  target  2520  for   above  2465..,gadhadra,2024-12-20 10:00:00
SRF,SRF  WILL  BE  CLOSE  IN  GREEN  TODAY  AS  THE  BUYRES  AND  SELLERS  ARE  NOT  READY  TO  TRADE  BELOW  2020  NOW.,xln,2024-12-19 12:56:00
SRF,SRF  close  today  in  green  surely.,xln,2024-12-19 12:51:00
SRF,Broker  holding  short  position  only  wait  and  see  it  should  close  its  position  intraday,sherrysh03,2024-12-19 10:15:00
SRF,Crucial  level  hit  still  no  buyer  next  Target  2400  no  buyer  for  srf,sherrysh03,2024-12-19 10:14:00
SRF,Look  at  this  volume  no  one  is  interested  stock  fell  without  any  direction  and  break  trend  as  usual,sherrysh03,2024-12-19 10:09:00
SRF,Again  its  trading  rathen  then  recovery  do  not  enter,sherrysh03,2024-12-19 09:35:00
SRF,First  see  stock  giving  any  upside  then  enter  large  cap  have  no  interest  to  buy  trading  with  market  makers  only  above  2510,sherrysh03,2024-12-19 09:30:00
SRF,Telling  you  crazy  fall  dont  be  trapped  give  idiot  a  little  time  before  entering  let  it  show  2510  first,sherrysh03,2024-12-18 15:23:00
SRF,Company  and  its  broker  waiting  for  ppl  to  exit  so  they  can  ruin  them  straight  350  rs  rise  once  started  I  can  bet,sherrysh03,2024-12-18 15:12:00
SRF,It  want  to  exit  some  retailer  flurochem  dont  have  much  buyers  and  its  on  higher  levels,sherrysh03,2024-12-18 15:11:00
SRF,now  it  will  not  able  to  cross   dont    seems  it  will  go  down..,gadhadra,2024-12-18 14:56:00
SRF,Worst  performer  for  2  years  no  guidance  no  investors  meet  no  tactics  to  resolve  issues  just  driven  down  and  down,sherrysh03,2024-12-18 14:51:00
SRF,For  a  clear  confirmation  hold  and  see  3%  rise  and  closing  basis  2510  dont  try  hand  here  flurochem  is  jumping  without  any  fundamental  just  technical  ways  while  srf  in  better  position  and  management  is  sleeping,sherrysh03,2024-12-18 14:49:00
SRF,Srf  have  limited  participation  moreover  everyone  is  holding  it  for  long  term  2510-2560  trading  is  attractive  for  buy  till  then  market  makers  only  reason  4  months  and  stock  struggle  for  breakout  or  see  clear  sell  at  higher  levels,sherrysh03,2024-12-18 13:38:00
SRF,Above  2455  for  a  positional  Target  of  2510  stock  is  at  breakout  but  flurochem  up  adani  is  volatile  it  see  sharp  and  unreliable  trend,sherrysh03,2024-12-18 13:13:00
SRF,Today  SRF  is  consolidating  severamente  times  between  2445  to  2450.  If  2440  does  not  break  then  it  will  definitely  go  above  2500.,xln,2024-12-18 12:35:00
SRF,"Insurance  Corporation  of  India  has  increased  its  shareholding  in  equity  shares  of  SRF   1,47,36,943  to  1,48,30,443  i.e.,  4.97prcnt  to  5.00prcnt  of  the  paid-up  capital  of  the  said  Company.",kamal20,2024-12-17 12:58:00
SRF,"Life  Insurance  Corporation  of  India  has  bought  a  0.03prcnt  stake  in  SRF  via  an  open  market  transaction  on  December  13,  increasing  its  shareholding  to  5prcnt,  up  from  4.97prcnt  earlier.",kamal20,2024-12-17 09:11:00
SRF,kama  holding  down  and  much  cheaper  stock  and  its  the  holding  company  of  srf,bullq,2024-12-15 09:57:00
