Stock,Comment,Commented By,Timestamp
Alkyl Amines,simple  logic  promoter  raised  stack  fii  raised  dii  raised  only  retailer  reduced  stack  blindly  buy  nd  hold  it  for  5  to  6  months  2000  ya  2200  easily  possible  1765  to  2000  means  235  point  almost  14  percent  itana  to  fd  me  bhi  nahi  milta,umeshpintu,2025-01-24 13:03:00
Alkyl Amines,indo  amines  seems  to  be  highly  undervalued  when  compared  to  alkyl  amines.  Alkyl  amines  sales  1600  cr  and  market  cap  12800  cr.  And  indo  amines  sales  around  1000  cr  and  market  cap  just  1150  cr.,skbvin22,2025-01-19 12:26:00
Alkyl Amines,how  much  down  will  it  go?  Should  we  short?,Aonu1,2025-01-15 15:04:00
Alkyl Amines,indo  amines  seems  to  be  highly  undervalued  when  compared  to  alkyl  amines.  Alkyl  amines  sales  1600  cr  and  market  cap  12800  cr.  And  indo  amines  sales  around  1000  cr  and  market  cap  just  1150  cr.,skbvin22,2025-01-15 11:28:00
Alkyl Amines,"how  fast  the  trend  has  changed  from  Very  Bullish  to  Neutral  and  i  think  it  will  go  for  again  very  Bullish....something  is  cooking  in  this  counter,  either  Alkyl  Amines  management  is  doing  something  or  manipulation  is  going  on",Rahulbg1326,2025-01-11 15:19:00
Alkyl Amines,stop  loss  2420  is  closing  basis  only,ankit010,2025-01-11 15:00:00
Alkyl Amines,"currently  in  sell  trend,  it  will  be  bounced  back  target  2800.  stop  loss  2420.",ankit010,2025-01-11 14:57:00
Alkyl Amines,"why  its  falling,  inspite  of  experts  2800  target?",Aonu1,2025-01-10 20:14:00
Alkyl Amines,"resistance  level  of  stock  have  been  falling  downward  continuously  frm  all  time  high  of  around  4700......support  level  of  1400  is  good  nd  dan  upward  trend  may  take  another  10  years  fr  new  high  or  may  be  many  more  decade  .....  doesnt  sound  good  as  competitor  companies  are  doing  very  well,....only  exist",dix7,2025-01-10 12:07:00
Alkyl Amines,"stock  is  bullish,will  reach  soon  2800.",daigond123,2025-01-10 08:24:00
Alkyl Amines,"Stock  price  has  broken  out  from  downward  sloping  trendline  resistance.  Stock  price  has  formed  double  bottom  formation  at  Rs  2,120  odd  levels  and  reversed  north.  Stock  price  is  now  placed  above  all  important  moving  averages,  indicating  bullish  trend  on  all  time  frames.  Indicators  and  Oscillators  like  MACD  and  RSI  have  turned  bullish  on  the  daily  charts.  Price  breakout  is  accompanied  with  jump  in  volumes.",kamal20,2025-01-09 08:19:00
Alkyl Amines,mark  my  words  by  next  october  5000.,karireddy,2025-01-01 17:09:00
Alkyl Amines,i  will  hold  it  then,Guest 123,2025-01-01 14:03:00
Alkyl Amines,surprisingly  i  dont  find  any  forum  activity  in  this  gem.  i  have  come  to  know  from  chemical  dealers  that  the  chemical  sector  has  started  becoming  active  once  again  and  traders  have  started  seeing  2x  sales  all  over  lets  not  miss  this  gem,stockadvisor1812,2025-01-01 11:41:00
Alkyl Amines,buy  why  balaji  amine  is  falling  today,SWADESHI 1,2024-12-30 16:37:00
Alkyl Amines,"The  residue  tank  in  the  derivatives  plant  at  the  companys  Pune  plant  in  Maharashtra  ruptured,  resulting  in  serious  burn  injuries  to  the  attending  officer  due  to  the  hot  content  of  the  residue  tank.  The  officer  succumbed  to  the  injuries  after  being  treated  at  Surya  Burns  Hospital  in  Pune.  There  could  be  a  temporary  disruption  in  operations  at  the  affected  plant.  The  company  is  taking  all  necessary  steps  to  restore  normal  operations  at  the  earliest.  Assets  at  the  affected  plant  are  adequately  insured,  and  the  company  is  in  the  process  of  filing  an  insurance  claim  to  cover  the  damage  and  losses.",kamal20,2024-12-30 08:53:00
Alkyl Amines,"I  am  holding  since  it  was  175/-  ,  I  have  seen  a  price  above  4,700/-  ,  I  believe  it  will  cross  10,000/-  mark  in  the  long  term.",Mayursinh_Gohil,2024-12-28 09:42:00
Alkyl Amines,Alkyl  Amines  goes  up  11.54%  yesterday  because  it  has  to  go  down  2-3  %  daily  and  making  investors  kangal…,Rahulbg1326,2024-12-27 13:08:00
Alkyl Amines,why  it  got  11%  raise  any  idea,ranjit69,2024-12-26 16:17:00
Alkyl Amines,3  months  have  passed  and  it  is  moving  towards  1500.  I  am  glad  I  did  not  buy  it,viv97in,2024-12-23 17:39:00
Alkyl Amines,recent  reversal  in  indo  amines  from  170  to  200  is  i  think  a  sureshot  indicator  that  it  may  rise  the  way  alkyl  amines  rose  in  2019-2021  period.  alkyl  amines  multiplied  16  times  in  the  said  2  years.  indo  amines  could  do  that  in  2024-2025.  Merger  of  pious  engg  pvt  limited  with  Indo  amines  to  further  boost  top  and  bottom  line,skbvin22,2024-12-23 11:54:00
Alkyl Amines,daily  this  stock  is  going  down...  bakwas  stock  hai...,nizi,2024-12-13 14:27:00
Alkyl Amines,Do  not  miss  the  opportunity  to  add  vinati  and  alkyl  at  current  level...  its  giving  once  in  a  decade  opportunity...  do  your  analysis  before  investing,Satvikgupta260389,2024-12-13 14:13:00
Alkyl Amines,"anytime  this  month  a  solid  upmoves,  enjoy",ff28,2024-12-10 09:49:00
Alkyl Amines,not  a  good  results  in  last   slip  to  range  of  2000-2100....  management  need  to  relook  d  situation  about  products  sub  standards  nd  demand  of  it  in   better  grip  of  investors  to  stay  invested  in  it.....,dix7,2024-12-06 11:06:00
Alkyl Amines,"this  scrips  now  adjusting  structure  and  ready  to  fly  and  it  is  kohinoor  so  do  not  miss  now  onwards  it  fly  so  buy  buy  fast  so  not  miss,opportunity  and  valuation  is  cheap????????????????????",king_raja123,2024-12-05 19:52:00
Alkyl Amines,"I  see  2800  in  short  term  now  onwards,  I  have  entered,  enjoy",ff28,2024-12-03 13:23:00
Alkyl Amines,world  needs  aliphatic  amines  ..  its  not  a  choice...  they  are  tricky  to  produce  hard  to  transport...  there  is  no  alternative  to  alkyl  or  balaji  in  india..  rebound  is  just  matter  of    time...  new  all  time  high  is  also  matter  of  time...  only  question  is  what  price  will  be  bottom.,Ajax_1,2024-11-30 21:15:00
Alkyl Amines,kay  kare  hold  ya  sell  out  ho  jayae,hemangi9361,2024-11-24 10:46:00
Alkyl Amines,most  bearish  sector  and  stock  in  my  portfolio,oekdkdd,2024-11-23 14:25:00
Alkyl Amines,I  like  to  draw  investors  attention  to  a  very  good  stock  here.  Hazoor  MPL.  Huge  turnaround  story  under  a  new  promoter.  Available  at  just  3.2  PE.  Check  it  and  grab  it.  All  the  best,rotator,2024-11-21 13:00:00
Alkyl Amines,it  will  fly  soon  and  cross  the  previous  high,adike2003,2024-11-18 15:08:00
Alkyl Amines,very  good  results  by  Indo  amines  in  this  tough  environment.  Indo  amines  is  another  alkyl  amines  and  Balaji  amines  in  making,skbvin22,2024-11-13 08:38:00
Alkyl Amines,bad  results  buy  if  hit  2138.25.,dhanilprakasan,2024-11-07 12:46:00
Alkyl Amines,It  will  reach  its  previous  peak  price  in  soon.,adike2003,2024-11-06 13:34:00
Alkyl Amines,correction  last  few  weeks  is  now  acting  bounce  back  and  expectations  of  results  tomorrow  for  september  qtr  will  ensure  high  bounce  back  today.  good  luck,knk61,2024-11-06 10:15:00
Alkyl Amines,"q2  sl  net  profit  474m  rupees  vs  270.2m  yoy

beat  yoy",kamal20,2024-11-05 18:23:00
Alkyl Amines,"Alkyl  Amines  Q2  net  profit  up  74.6prcnt  at  Rs  47.5  crore  Vs  Rs  27.2  crore,  YoY",kamal20,2024-11-05 17:19:00
Alkyl Amines,good  result  boom  boom  ????????,daigond123,2024-11-05 13:55:00
Alkyl Amines,7  November  will  be  the  results  of  Alkyl  amines,Rahulbg1326,2024-11-02 14:05:00
Alkyl Amines,result  date  of  alkyl  amines???,billyjean,2024-11-01 17:43:00
Alkyl Amines,"buy  ashima  limited  for  multibagger  returns,.  the  company  is  transforming  into  a  multibusiness  company  with  great  future  potential,.  buy  and  hold  for  2  years.  do  study  the  recent  developments  in  the  company  operations.",rotator,2024-10-25 12:59:00
Alkyl Amines,"the  newly  set  up  plant  at  existing  kurkumbh  site,  maharashtra  for  enhancing  manufacturing  capacity  of  ethyl  amines  has  successfully  commenced  commercial  production  on  oct.  18.",kamal20,2024-10-19 10:59:00
Alkyl Amines,"the  share  touched  a  52-week  high  of  rs  3,061.00  and  a  52-week  low  of  rs  2,119.05  on  04  november,  2022  and  31  march,  2023,  respectively.",kamal20,2024-10-19 09:51:00
Alkyl Amines,alkyl  amines  starts  commercial  production  at  new  plant  shares  rise,kamal20,2024-10-19 09:49:00
Alkyl Amines,huge  loss  going  on  this   chance  to  revive?  or  book  loss?,JD_investor,2024-10-17 10:46:00
Alkyl Amines,alkyl  amines  shares  are  totally  managed  can  any  one  have  any  different  opinion...........,Rahulbg1326,2024-10-11 10:49:00
Alkyl Amines,bright  future  soon  3000,daigond123,2024-10-01 13:06:00
Alkyl Amines,crossing  2490  will  hit  2600.  hold  and  enjoy,Bet_legal,2024-09-20 12:28:00
Alkyl Amines,"buy  for  long,  you  can  see  4000,  enjoy",ff28,2024-09-20 12:18:00
Alkyl Amines,"only  sell  for  today  and  tomarrow,  today  it  will  go  near  5-6  percent  down",GrowWithAj,2024-09-19 11:20:00
Alkyl Amines,Alkyl  Amines  Chemicals  shares  up  8prcnt  as  trading  volumes  doubles,kamal20,2024-09-18 17:31:00
Alkyl Amines,Today  insider  buying..  though  in  small  quantities.,GauravBisht,2024-09-18 16:42:00
Alkyl Amines,Today  insider  buying..  though  in  small  quantities.,cr_pras,2024-09-18 16:41:00
Alkyl Amines,aap  buy  karo  mai  sell  kar  raha  hoon,kumar industries,2024-09-18 11:03:00
Alkyl Amines,"why  this  sudden  move,any  idea",nagairrinki,2024-09-18 09:42:00
Alkyl Amines,Ghanta  farak  padega  isase  Alkyl  Amines  dubayega  sabko,Rahulbg1326,2024-09-16 15:40:00
Alkyl Amines,some  institution  is  buying  huge  quantities  in  regular  intervals.  do  not  sell  this  gem  at  so  low  price.  this  will  cross  3500  level  soon  and  head  towards  4000  level  buy  march  2025.,avik81,2024-09-16 13:05:00
Alkyl Amines,Buying  will  happen  from  bottom  level  that  too  suddenly.  Immediately  buy  this  as  this  is  going  to  rock  now,Pint007,2024-09-15 14:27:00
Alkyl Amines,Now  is  the  time  of  Alkyl  Amines  anytime  this  may  give  sharp  breakout  today,Pint007,2024-09-15 13:52:00
Alkyl Amines,"i  think  now  alkyl  amines  is  ready  for  upside  move  as  it  is  corrected  heavily  and  also  consolidated  since  long,  keep  on  buying  this  gem  for  long  term,  its  an  fundamentally  strong  and  futuristic  company",pras91,2024-09-14 09:02:00
Alkyl Amines,"Alkyl  amines  turnover  2019-  846  cr,  2020-  993  cr  ,  2021-  1,242  crores.  Its  share  price  on  2nd  aug  2019  was  275.  And  it  shot  up  to  4400  on  30  july  2021.  Multiplied  16  times  in  less  than  2  years.  Indo  amines  current  turnover  is  around  1000  cr.  Similar  to  what  alkyl  amines  had  in  2020.  So,  do  not  be  surprised  if  Indo  amines  rockets  up  like  Alkyl  amines  in  next  1-2  years.",skbvin22,2024-09-12 09:28:00
Alkyl Amines,anyy  time  this  will  move  above  2500  level.  may  be  in  1  or  2  trading  session.,avik81,2024-09-11 14:44:00
Alkyl Amines,"Alkyl  amines  turnover  2019-  846  cr,  2020-  993  cr  ,  2021-  1,242  crores.  Its  share  price  on  2nd  aug  2019  was  275.  And  it  shot  up  to  4400  on  30  july  2021.  Multiplied  16  times  in  less  than  2  years.  Indo  amines  current  turnover  is  around  1000  cr.  Similar  to  what  alkyl  amines  had  in  2020.  So,  do  not  be  surprised  if  Indo  amines  rockets  up  like  Alkyl  amines  in  next  1-2  years.",skbvin22,2024-09-11 09:30:00
Alkyl Amines,"alkyl  amines  all  time  high  4700.  available  at  less  than  half.  with  speciality  chemicals  industry  expected  to  do  very  well  in  2nd  half  of  this  year,  quite  possible  that  alkyl  amines  doubles  from  current  levels",skbvin22,2024-09-06 10:46:00
Alkyl Amines,China  is   and  other  sp.chemicala    in  world  and  india   time   to  post  good  margins  and  pat  growth....,drsandip74,2024-09-06 10:01:00
Alkyl Amines,"Many  things  happen  in  India.

SEBI  employees  protests  for  petty  low  salary  at  just  Rs  36  lac  per  annum  and  pretending  it  as  HR  issue.  How  frugally  they  must  be  surviving.

Doctor  raped  by  Doctors  in  Hospital.

S.C  giving  bail  for  Election.

Rahul  Gandhi  dreaming  for  P.M.

Jailed  terrorists  in  Kashmir  and  Khalistan  support  winning  loksabha  seat.

Deepika  padukone  supporting  Maoists  in  JNU      and  so  on",FiscalSingh,2024-09-06 00:12:00
Alkyl Amines,"Alkyl  amines  turnover  2019-  846  cr,  2020-  993  cr  ,  2021-  1,242  crores.  Its  share  price  on  2nd  aug  2019  was  275.  And  it  shot  up  to  4400  on  30  july  2021.  Multiplied  16  times  in  less  than  2  years.  Indo  amines  current  turnover  is  around  1000  cr.  Similar  to  what  alkyl  amines  had  in  2020.  So,  do  not  be  surprised  if  Indo  amines  rockets  up  like  Alkyl  amines  in  next  1-2  years.",skbvin22,2024-09-03 09:28:00
Alkyl Amines,"With  kind  of  volumes  happening  in  Indo  amines  ,  it  should  have  been  upper  circuit  on  friday  and  today.  But,  wonder  why  it  is  not  going  to  upper  circuit.  Indo  amines  is  another  alkyl  amines  or  balaji  amines  in  making  .  Long  term  target  may  be  2000",skbvin22,2024-09-02 13:37:00
Alkyl Amines,Any  idea  why  the  stock  is  increasing?  ??  Speculation  ??,Agni_baan,2024-08-30 14:26:00
Alkyl Amines,Indo  amines  which  should  have  easily  crossed  230  to  240  by  now  keeps  on  struggling.  It  seems  it  has  topped  out  at  180  touched  last  week.  No  one  interested  in  micro  and  small  caps.  All  interested  in  heavily  priced  IPOs  or  large  caps  only.  VERY  very  sad.  Wonder  where  all  mutual  funds  are  investing  money  collected  for  small  caps.,skbvin22,2024-08-30 11:14:00
Alkyl Amines,"keep  accumulating  this  gem,  always  told  to  take  position  here  at  cheap  valuation  post  your  analysis",Satvikgupta260389,2024-08-30 10:15:00
Alkyl Amines,As  per  source  will  close  in  upper  circuit  keep  hold  tight  huge  upside   invested  huge  upside  target  inr  3300  soon.,Nanglot,2024-08-29 12:54:00
Alkyl Amines,averaged  my  position  at  such  tock  bottom  level...keeping  it  for  long  term,Satvikgupta260389,2024-08-27 10:03:00
Alkyl Amines,"above  2200  on  weekly  closing  ,  than  very  fast  will  reach  to  3500  ,  very  fast  accumulation  going  on  in  this  stock  .

keep  monitoring  above  2200  must  enter",atull777,2024-08-24 12:15:00
Alkyl Amines,"shockingly  poor  market.  90  percent  mid  and  small  cap  stocks  are  unable  to  cross  their  all  time  highs  and  around  20  to  40  percent  below  their  highs.  and  index  at  all  time  high.  very  sad.  indo  amines  all  time  high  is  187.  inspite  of  market  making  all  time  high  and  impressive  quarterly  results,  indo  amines  still  not  crosse  d  187.  logically  it  should  be  minimum  230  to  240  in  this  market.  long  term  more  than  rs  1000",skbvin22,2024-08-20 13:16:00
Alkyl Amines,Now  it  shows  sign  of  improvement  in  chemical  sector...,Satvikgupta260389,2024-08-01 18:57:00
Alkyl Amines,"Alkyl  Amines  Q1  net  profitt,  revenue  down  2prcnt

1  Net  Profit  down  2prcnt  at  Rs  49  cr    vs  Rs  50  cr  YoY

2  Revenue  down  2.4prcnt  at  Rs  400  cr  vs  Rs  410  cr  YoY

3  EBITDA  up  7.2prcnt  at  Rs  79.4  cr  vs  Rs  74  cr  YoY

4  Margin  at  20prcnt  vs  18prcnt  YoY",kamal20,2024-08-01 17:45:00
Alkyl Amines,Quarter  on  quarter  improvement  but  YOY  growth  is  flat,Dev_P,2024-08-01 14:22:00
Alkyl Amines,Today  Alkyl  Amines  to  show  quarterly  results,Rahulbg1326,2024-08-01 12:41:00
Alkyl Amines,can  it  reach  3200  by  april  2025,31361,2024-07-29 16:10:00
Alkyl Amines,"Stocks  Trade  Ex-dividend  Tata  Elxsi,  Voltas,  Alkyl  Amines  Chemicals,  Bharat  Parenterals,  Cera  Sanitaryware,  Filtra  Consultants  and  Engineers",kamal20,2024-06-25 08:48:00
Alkyl Amines,chemical  stocks  are  showing  uptrend.  can  we  presume  good  times  for  this  sector  is  here  once  again?????,Sushil2018,2024-06-20 12:51:00
Alkyl Amines,it  will  hit  2500  next  month  and  break  out  move  to  3000,kod3523r,2024-06-07 20:42:00
Alkyl Amines,days  of  Alkyl  Amines  are  coming.......Now  this  stock  will  go  up  to  3000  up  to  June  ending,Rahulbg1326,2024-05-17 11:30:00
Alkyl Amines,Why  uptick  today?  Anything  going  on  with  this  scrip?,billyjean,2024-05-16 10:13:00
Alkyl Amines,Now  the  company  started  showing  Good  performance  again.  may  be  in  2  years  it  will  on  the  track  again.,ganesh1239,2024-05-09 17:56:00
Alkyl Amines,"brilliant  results  by  balaji  amines,  alkyl  amines  to  follow  the  suit.  20%  up  soon",lucifer0711,2024-05-08 15:37:00
Alkyl Amines,upper  circuit  on  alkyl  amines,billyjean,2024-05-08 14:10:00
Alkyl Amines,when  results  will  be  out?,billyjean,2024-05-05 21:44:00
Alkyl Amines,this  is  going  day  by  day  down,rrrsun,2024-04-16 21:46:00
Alkyl Amines,Future  seems  bright  from  this  FY  for  amines  companies,billyjean,2024-04-09 10:52:00
Alkyl Amines,Amine  related  products  positive  movement  due  to  increase  price  of  finished  products,subhu777,2024-04-09 07:53:00
