Stock,Comment,Commented By,Timestamp
Tata Chemicals,"At  this  price,  it  is  almost  available  at  free  of  cost.  Tata  Sons  has  to  come  to  comply  with  RBI  guidelines.  Today  it  is  in  ban  so  shorters  will  run  cover.  It  will  hit  upper  circuit  for  sure  today  in  preopening  itself.",Ank_123s,2025-03-21 07:09:00
Tata Chemicals,"TATAs  Will  float  IPO,  wait  a  few  days",shyamalb,2025-03-21 01:00:00
Tata Chemicals,again  tomorrow  Tata  chemicals  will  be  in  fno  ban  tomorrow...,bapu007,2025-03-20 22:49:00
Tata Chemicals,not  to  sell  ..hold  nothing  to  worry  negligible  fall.,rajkum,2025-03-20 18:31:00
Tata Chemicals,Only  scamer  stock  high  level  par  investors  ko  buy  karne  par  majbur  karke  fasa  diya.....  ab  5  saal  lag  jayenge  ise  new  52week  high  par  aate  aate...  Abhi  bhi  vaqt  hai  investaro  yaha  se  nikalo  aur  quality  stock  buy  karo  kam  se  kam  aapki  capital  to  secure  rahegi.....,dinu1234,2025-03-20 18:15:00
Tata Chemicals,i  feel  this  would  be  multibagger,VB9,2025-03-20 17:21:00
Tata Chemicals,tomorrow  will  easily  go  down  below  1000  mark,bapu007,2025-03-20 17:05:00
Tata Chemicals,this  stock  will  touch  1050/55  tomorrow  easily  ban  honeke  bavjood  ye  level  touch  karega  sure.,jagdish542,2025-03-20 16:02:00
Tata Chemicals,again  in  f&o  ban  from  tomorrow  !  operators  will  not  allow  traders  without  funds/  stocks  to  easily  rollover  positions.  complete  manipulation  the  whole  month.,shivagrwal,2025-03-20 15:57:00
Tata Chemicals,was  telling  since  last  so  many  days  to  exit  as  tatas  has  decided  not  to  list  ipo  of  t  sons.  it  will  eventually  settle  around  rs  900.  they  sold  shares  of  tcs  for  rs  9000  crores  to  reduce  debts  to  get  exemptions  from  rbi.  exit  at  your  earliest.,Raj1961,2025-03-20 14:34:00
Tata Chemicals,"buy  on  rumor  and  sell  on  news.  soda  ash  price  slashed  now,  the  profit  will  be  less  than  the  last  quatres.",Sri008,2025-03-20 14:15:00
Tata Chemicals,stock  appears  oversold....delivery  on  nse  is  only  28  percent.  stock  may  recover,Mrch,2025-03-20 14:14:00
Tata Chemicals,some  one  has  dumped  at  least  8  days  equivalent  stock  today,andysadana,2025-03-20 13:57:00
Tata Chemicals,available  at  very  cheap  rate  today.  it  will  definitely  will  back  in  1100  series  by  tomorrow,Sajals,2025-03-20 12:13:00
Tata Chemicals,Today  LC  pakka  sell  Karo,krishmo,2025-03-20 11:37:00
Tata Chemicals,"Strictly,  Not.  wait  for  market  correction.  Some  stocks  are  just  hyped  &  overvalued.  today  its  at  LC.  So  wait  till  750₹.  Then  u  can  get  some  15-20%  upside  then  sell  it",KRR10,2025-03-20 10:51:00
Tata Chemicals,why  so  much  crash  in  tata  chemicals  today?,rajubh,2025-03-20 10:50:00
Tata Chemicals,Can  this  company  be  bought  at  the  current  price?  Or  can  I  sell  it?  Experienced  ones  can  inform.,ore,2025-03-20 10:34:00
Tata Chemicals,SEBI  SEBI  rider  ho.  kya  ker  rehe  ho.  how  come  any  news  comes  without  authentication  and  you  do  not  take  action.,lossess,2025-03-20 10:14:00
Tata Chemicals,Ideal  level  is  400  to  500  range  only,Manojk1969,2025-03-20 10:12:00
Tata Chemicals,top  lvl  ki  dhulai  ho  rahi  h,KRR10,2025-03-20 10:10:00
Tata Chemicals,wow  what  an  opportunity  to  buy  at  this  price,Stickman,2025-03-20 09:49:00
Tata Chemicals,Fake  news  floated  to  trap  innocent  traders  &  Investors.  wait  for  lower  levels  to  average.,inaraj30a,2025-03-20 09:30:00
Tata Chemicals,IPO  or  no  IPO  Tatachemicals  at  this  price  is  a  value  buy.,Cool Bull,2025-03-20 09:28:00
Tata Chemicals,tata  sons  ipo  most  likely  per  latest   chemicals  is  the  biggest  beneficiary..  tomorrow  it  will  hit  UC?,karsek,2025-03-18 19:18:00
Tata Chemicals,Tata  chemicals  has  won  in  one  tax  case  and  will  get  refund  of  Rs.59  crores.tomirriw  stock  could  touch  1180.,shenoybr73,2025-03-18 19:00:00
Tata Chemicals,it  will  not  go  up  ad  of  now.  all  traders  spread  fake  news  of  tata  sons  listing  and  went  away  by  selling.  all  innocent  small  investors  get  trapped.  its  tata  group  share  and  few  of  tata  share  over  valued  ans  some  of  them  never  make  money  for  investors.  stay  away  from  Tata.,lossess,2025-03-18 10:48:00
Tata Chemicals,expect  to  open  around  792  and  intraday  low  of  786,SKILLER,2025-03-17 06:56:00
Tata Chemicals,since  listing  is  cancelled  tata  chemicals  move  is  over,TOMEY123,2025-03-15 15:13:00
Tata Chemicals,"According  to  people  in  the  know,  Tata  Sons  has  explored  a  potential  listing  twice,  first  in  2007  during  Ratan  Tatas  tenure  as  chairman  and  again  in  2016  under  Cyrus  Mistrys  leadership.",kamal20,2025-03-15 09:32:00
Tata Chemicals,"RBIs  directive,  issued  in  September  2023,  requires  Tata  Sons,  classified  as  an  upper-layer  non-banking  financial  company,  to  list  its  shares  within  three  years.  Tata  Sons  faces  a  deadline  of  September  2025  to  go  public.",kamal20,2025-03-15 09:31:00
Tata Chemicals,Either  way  Tata  chemical  will  benefit.  Tata  sons  IPO  will  unlock  value  in  near  term  otherwise  3%  in  Tata  sons  will  grow  faster  than  IPO  value  unlock.,VRInvestr,2025-03-14 22:06:00
Tata Chemicals,tata  chemicals  near  launch  in  battery  chemicals  .  huge  demand  in  this  business.  New  target  in  tata  chemicals  Rs.1500  in  one  month,GrtOpinion2018,2025-03-14 11:58:00
Tata Chemicals,One  thing  is  clear.  Tata  Chem  holds  3  percent  in  Tata  sons.  Even  if  IPO  does  not  come  up  this  stake  will  be  factored  in  its  new  valuations.  So  at  1200  levels  there  is  normal  risk  reward.  Hence  1150  should  not  be  a  problem.,Cool Bull,2025-03-14 09:47:00
Tata Chemicals,Tata  chemicals  sale  target  950  by  Friday.,Prashant1965,2025-03-13 19:13:00
Tata Chemicals,tata  chemicals  is  step  child  of   buying  by  promotors  even  below  book   like  it  will  sleep  like  kumbhkaran  for  next  6  months,shivagrwal,2025-03-13 13:05:00
Tata Chemicals,"PM  Modi  to  inaugurate  TATAS  Semiconductor  Fab  Unit  at  Dholera,  Gujarat  at  11  AM",Meeeeeeet,2025-03-13 00:32:00
Tata Chemicals,Stock  with  high  fundamentals.  Just  undergoing  technical  gap  fill  correction  in  the  chart.,shivagrwal,2025-03-12 19:15:00
Tata Chemicals,This  will  come  below  1000..  Retail  investors  please  becareful.,Girish05,2025-03-12 18:08:00
Tata Chemicals,Because  I  ve  got  a  tip  from  a  fellow  investor  that  is  why.,vansh7740,2025-03-12 16:50:00
Tata Chemicals,"Use  dips  in  all  our  given  stocks,  will  show  reversal  soon,  available  in  heavy  discount.",ani0008,2025-03-12 14:38:00
Tata Chemicals,"Guys...No  need  to  Sell  even  a  Single  Share  of  Tata  Chemicals,  I  bought  huge  quantity  at  940/-  to  980/-  even  I  bought  more  in  few  quantity  at  1120/-  1260/-  but  I  will  never  Sell  it  either  down  trend,  I  am  increasing  at  every  Dip  in  few   My  Conviction  is  to  See  atleast  2500/-  and  3000/-  too.  Tata  is  Tata  Very  reputed  and  honest  Group.  I  Cant  express  how  much  Wealth  U  will  made  if  hold.  U  hv  to  bear  the  Pain  for  Some   come  down....  Its  my  Opinion,  you  can  do  your  own  research  too.  Choice  is  yours.  GD  luck.",Pdhall892,2025-03-12 14:28:00
Tata Chemicals,Those  holding  in  cash  could  look  at  partial  booking  out  and  wait  for  Q4  results  till  May  1st  week.  Mostly  TACHEM  may  report  a  big  fall  in  PAT  YOY  as  selling  prices  are  weak.  By  then  political  situation  also  could  be  more  clear.  Then  consider  re  entry  if  selling  prices  are  firming  up.,STAY_SAFE,2025-03-12 13:23:00
Tata Chemicals,91000  crore  rupees  is  required  for  investment  in  the  new  semiconductor  facility  by  Tata  electronics  a  subsidiary  of  Tata  sons.  Will  require  further  investment  too  as  this  new  industry  grows.  Some  of  the  TATA  group  of  stocks  will  play  an  important  role  in  this  new  industry.  Funds  will  be  required  and  IPO  will  be  the  best  option  to  meet  the  fund  requirements  and  also  the  RBI  mandated  guidelines.  Cheers  to  all  long  term  investors,DMJF,2025-03-12 12:56:00
Tata Chemicals,Why  this  raised  from  960  to  1350  is  because  of  rumor.  Why  its  coming  down  from  1350  is  also  rumor.,Sri008,2025-03-12 11:19:00
Tata Chemicals,smallcap  &  midcap  correction  has  started  and  will  last  for  1  yr  from  now  !,Moneymaker18,2025-03-12 10:54:00
Tata Chemicals,It  will  head  to  1200   buy,ASAP,2025-03-12 10:31:00
Tata Chemicals,tata  chemicals  has  not  run  much  as  conpare  to  other  stocks  but  after  a  good  news  it  is  going  down.  its  totally  traders  game.  no  control  of  SEBI  and  other  regulators  to  control  manipulation.  they  are  spreading  news  or  can  say  romuurs  and  buying  and  selling.  small  investors  get  trapped  in  these  kind  of  news.  tata  bye  bye  khatam.,lossess,2025-03-12 10:19:00
Tata Chemicals,GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH,surajJNS,2025-03-12 09:54:00
Tata Chemicals,Yr  my  yesterdays  profit  isnt  settled  in  my  account.  Does  this  happen  usually  with  FnO  ban  shares??,AKs13Trader,2025-03-12 09:39:00
Tata Chemicals,"Ratan  Tata  has  made  this  into  a  personal  grudge  and  fight  which  is  unacceptable  and  is  in  poor  light.  It  must  be  noted  that  Tata  Sons  belongs  to  Tata  Trusts  and  is  not  personally  owned  by  Ratan  Tata,  whereas  18  percent  stake  in  Tata  Sons  is  individually  owned  by  Shapoorji  Group.  This  is  the  big  difference.",Mrch,2025-03-12 09:18:00
Tata Chemicals,as  per  my  knowledge  its  only  10  Rs.  FV  stock  of  Tatas.  Will  be  in  a  big  way  in  recycling  of  batteries  &  that  may  be  a  game  changer.,pyarelal,2025-03-12 09:15:00
Tata Chemicals,IPO  aane  se  value  badti  nahi  hai  wapas  950  aayega  jaldi,abcd123_,2025-03-12 08:50:00
Tata Chemicals,i  am  expecting  around  minus  5  to  7%  today  also,DrPravin,2025-03-12 08:40:00
Tata Chemicals,"today  we  will  see  tata  chemical  10%  up  side  ,  IPO  nahi  aane  se  value  mam  nahi  hoti  ,  next  target  1350  up  to  Friday.....",Rup12,2025-03-12 07:12:00
Tata Chemicals,"But,  that  is  very  bad  on  part  of  Ratan  Tata  to  stop  Shapoorji  from  encashing  his  stake  in  Tata  Sons.  Shapoorji  can  do  whatever  they  want  with  their  holding.  It  is  their  wealth,  not  of  Ratan  Tata,  why  he  wants  to  control  someones  wealth.  Very  bad  indeed.",KK Grover,2025-03-12 05:03:00
Tata Chemicals,I  think  if  IPO  not  coming  it  s  itself  a  boost  for  Tata  chemical.  Because  Tata  sons  owns  Tata  electronics  and  Tata  advance  systems  completely  n  many  more  companies.  Better  not  to  list  now  for  TATA  CHEMICAL.  3%  of  TC  in  TS  will  grow  faster.,VRInvestr,2025-03-12 01:14:00
Tata Chemicals,"Tata  Sons  listing  will  allow  Shapoorji  to  sell  and  ""encash""  its  18%  stake,Ratan  Tata  wont  allow  this.Tatas  have  actively  resisted  Shapoorji  Palonji  group  efforts  to  raise  funds,  pledge  their  shares  in  Tata  Sons.  They  fought  hard  to  convert  Tata  Sons  into  a  private  company  as  recently  as  2017  to  stop  Shapoorji  group  from  monetizing  their  shareholding.  They  will  try  harder  to  make  sure  that  Tata  Sons  does  not  list,  for  that  would  be  delivering  whatever  Shapoorji  group  wants.",DrPravin,2025-03-12 00:17:00
Tata Chemicals,91000  crore  is  the  investment  required  for  setting  up  the  semiconductor  facility.  IPO  seems  to  be  a  good  option  as  it  would  not  only  help  Tatas  raise  funds  but  also  meet  the  RBI  mandated  guidelines.,DMJF,2025-03-11 22:43:00
Tata Chemicals,Tata  sons  is  having  holding  in  many  good  companies  of  Tata  and  3  percent  stake  of  TC  in  TATA  SONS  will  give  a  huge  boost  to  Tata  chemical,VRInvestr,2025-03-11 22:31:00
Tata Chemicals,Dr  Pravin  Kotak  now  a  days  is  playing  opposite  to  retail  investors  views.  It  seems  they  are  playing  dirty  games.  Never  open  brokerage  account  and  MF  with  Kotak.  Tata  Chemicals  is  one  of  the  two  three  Tata  Cos  with  least  market  caps  and  with  global  prospects.  Kotak  is  useless.  Let  it  come  to  750/  as  Kotak  says  I  will  have  only  one  co  in  my  portfolio  Tata  Chemicals.  In  10  years  this  is  a  100  times  type  of  Co.  Great  one.,KDMRITU,2025-03-11 21:43:00
Tata Chemicals,100%  correct  that  IPO  is  inevitable  for  Tata  Sons.,KDMRITU,2025-03-11 21:34:00
Tata Chemicals,Setting  up  semiconductor  plant  will  require  huge  capital  and  investment.  It  would  be  interesting  to  see  how  will  tata  electronics  who  is  the  subsidiary  of  Tata  sons  raise  capital.  To  me  IPO  is  inevitable,DMJF,2025-03-11 21:16:00
Tata Chemicals,"Typically,  constructing  a  new  semiconductor  fab  involves  significant  investments  ranging  from  several  hundred  million  dollars  to  several  billion  dollars.  Some  estimates  suggest  that  the  cost  of  building  a  cutting-edge  semiconductor  fab  can  range  from  5  billion  to  15  billion  or  even  higher.  Tata  electronics  under  which  semiconductor  will  be  operational  is  also  a  subsidiary  of  Tata  sons.",DMJF,2025-03-11 21:14:00
Tata Chemicals,Ask  the  bulls  of  Tata  Chemicals,Allwaysinswag_1981,2025-03-11 21:04:00
Tata Chemicals,"Tata  Chemicals  Ltd,  whose  shares  surged  40  per  cent  in  the  previous  six  trading  sessions,  took  a  beating  on  Monday  morning,  falling  about  9  per  cent  amid  reports  Tata  Sons  is  evaluating  options  to  avoid  an  initial  public  offer  (IPO),  which  Kotak  Institutional  Equities  said  should  deflate  speculation  around  value-unlocking  at  Tata  Chemicals.  Kotak  said  its  fair  value  for  Tata  Chemicals  remains  at  Rs  780,  and  that  it  continues  to  expect  earnings  per  share  (EPS)  for  the  Tata  group  company  to  fall  by  about  two-thirds  over  FY2023-25E  amid  falling  margins  on  soda  ash.",jiira,2025-03-11 20:43:00
Tata Chemicals,"Tata  Chemicals  shares  plunge  9%  after  6-day  rally  Sell,  exit  stock,  says  Kotak  Tata  Chemicals  share  price  target:  Kotak  said  its  fair  value  for  Tata  Chemicals  remains  at  Rs  780,  and  that  it  continues  to  expect  EPS  for  the  Tata  group  company  to  fall  by  about  two-thirds  over  FY2023-25E  amid  falling  margins  on  soda  ash",jiira,2025-03-11 20:42:00
Tata Chemicals,kotak  ke  kai  views  hai  jo  approach  nahi  hue,jimcorbet,2025-03-11 19:57:00
Tata Chemicals,wot  does  moye  moye  mean,greenhorn1,2025-03-11 19:37:00
Tata Chemicals,"kotak  securities  given  sell  call  today  target  780₹,  with  cautious  view.",DrPravin,2025-03-11 19:12:00
Tata Chemicals,"The  Global  Semiconductor  Device  Market  size  is  estimated  at  USD  0.73  trillion  in  2024,  and  is  expected  to  reach  USD  1.07  trillion  by  2029,  growing  at  a  CAGR  of  8.03  percentage  during  the  forecast  period  2024-2029.

Indian  Semiconductor  Market  reached  a  value  of  US35.18  Bn.  in  2023.  

Tatas  are  leading  the  way  and  this  industry  will  fetch  huge  returns.  Tata  group  will  rally.  Cheers  to  all  long  term  investors",DMJF,2025-03-11 18:58:00
Tata Chemicals,It  is  just  not  IPO  which  is  a  big  news  but  there  are  many  positive  points  in  favour  of  Tatas  which  will  lead  the  greatest  rally  for  this  year.  Cheers  to  all  long  term  investors,DMJF,2025-03-11 18:33:00
Tata Chemicals,The  big  break  out  given  by  tata  chemicals  is  certainly  a  genuine  one  and  will  definitely  backed  by  good  fundamental  news.  Just  matter  of  time  and  this  will  breach  many  milestone,DMJF,2025-03-11 18:32:00
Tata Chemicals,"One  cannot  suppress  good  stocks  of  reputed  industry  houses  for  a  long  time.  Tatas  will  bounce  back  and  reward  its  long  term  investors.  There  is  no  official  news  from  anyone  on  skipping  the  IPO,  these  are  just  rumours.",DMJF,2025-03-11 18:31:00
Tata Chemicals,Tata  chemicals  will  be  available  around  960.,Prashant1965,2025-03-11 17:36:00
Tata Chemicals,i  use  5  paisa  trading  portal  for  trading,Allwaysinswag_1981,2025-03-11 16:50:00
Tata Chemicals,"sometimes,  trading  portal  face  some  technical  problem  for  which  they  cant  display  the  actual  price  of  the  share  or  option.",Allwaysinswag_1981,2025-03-11 16:48:00
Tata Chemicals,buy  right  hold  tight.....  dont  get  trapped..........,falcon1,2025-03-11 16:26:00
Tata Chemicals,"gone,  all  trust  have  gone.  this  stock  is  over  bought,  still  small  correction  will  be  there  tomorrow.  then  it  will  move  upside  i  belive",vellai123,2025-03-11 16:08:00
Tata Chemicals,no  hard  feelings  for  tata  chemicals  or  bulls  but  try  to  except  the  truth.,Allwaysinswag_1981,2025-03-11 15:47:00
Tata Chemicals,kal  yeh  5%  ooper,RB777,2025-03-11 15:22:00
Tata Chemicals,eco  recycling  is  rallying  even  market  is   it   it,BHARATHPORTFOLIO,2025-03-11 15:00:00
Tata Chemicals,will  it  come  out  of  f&o  ban  list.,jit_kum,2025-03-11 14:41:00
Tata Chemicals,it  will  cross  2000  with  in  a  year  .  market  my  word  !!!,Rkathuria,2025-03-11 14:30:00
Tata Chemicals,tata  chemical  will  reach  1500  soon,aaas___,2025-03-11 14:23:00
Tata Chemicals,mujhe  nahi  lagta  ye  1150  ko  break  karega  ye  news  koi  tata  ki  officially  nahi  hai.  or  rbi  ke  according  ipo  to  lana  hi  padega  ye  sab  retail  investor  ko  gumrah  kiya  ja  raha  hai  rbi  apna  1  company  ke  liye  niyam  ko  nahi  badlegi  sabhi  companies  ko  fark  padega  ye  2  days  bad  mai  fir  1250  ko  cross  kar  sakta  mujhe  issa  hi  lagta  hai,laxrani,2025-03-11 14:16:00
Tata Chemicals,now  its  a  fake  upside   se  girega,025.ani,2025-03-11 14:09:00
Tata Chemicals,now  ready  for  the  second  innings.......1100  is  on  the  card,025.ani,2025-03-11 13:58:00
Tata Chemicals,"moye  moye,  moye  moye,  moye  moye,  moye  moye",Allwaysinswag_1981,2025-03-11 13:51:00
Tata Chemicals,tata  chemicals  has  jumped  27  percent  in  just  the  past  one  month.,kamal20,2025-03-11 13:30:00
Tata Chemicals,"if  the  tata  sons  ipo  does  not  materialise,  tata  chemicals  will  lose  on  the  potential  value  unlocking  as  it  is  expected  to  be  the  biggest  beneficiary  of  the  much  anticipated  public  issue",kamal20,2025-03-11 13:29:00
Tata Chemicals,maza  aaya  pe  buyers.  full  month  ki  kamayi  aaj  hi  ho  gayi.  power  of  technical  studies,Amsted,2025-03-11 13:24:00
Tata Chemicals,it  might  test  1000/-  levels  again  with  the  selling  pressure!!!,KBN206,2025-03-11 13:06:00
