Stock,Comment,Commented By,Timestamp
Tata Chemicals,One  thing  is  clear.  Tata  Chem  holds  3  percent  in  Tata  sons.  Even  if  IPO  does  not  come  up  this  stake  will  be  factored  in  its  new  valuations.  So  at  1200  levels  there  is  normal  risk  reward.  Hence  1150  should  not  be  a  problem.,Cool Bull,2025-03-14 09:47:00
Tata Chemicals,will  touch  1150  till  Friday,ka8652,2025-03-14 00:47:00
Tata Chemicals,tata  chemicals  is  step  child  of   buying  by  promotors  even  below  book   like  it  will  sleep  like  kumbhkaran  for  next  6  months,shivagrwal,2025-03-13 13:05:00
Tata Chemicals,"PM  Modi  to  inaugurate  TATAS  Semiconductor  Fab  Unit  at  Dholera,  Gujarat  at  11  AM",Meeeeeeet,2025-03-13 00:32:00
Tata Chemicals,"All  sectors  are  correcting  which  involves  small,  mid  and  large  which  ran  too  ahead  from  it  real  valuations.  Tata  chemicals  in  the  other  consolidated  for  the  last  2.5  years.  Expecting  a  great  uptrend  in  the  next  few  trading  sessions",DMJF,2025-03-12 20:30:00
Tata Chemicals,This  will  come  below  1000..  Retail  investors  please  becareful.,Girish05,2025-03-12 18:08:00
Tata Chemicals,Because  I  ve  got  a  tip  from  a  fellow  investor  that  is  why.,vansh7740,2025-03-12 16:50:00
Tata Chemicals,Chaos  was  prevalent  in  almost  all  the  sectors  and  stocks  in  the  last  2  weeks.  It  is  just  not  Tata  chemicals  which  has  taken  beating.  There  has  to  be  a  great  rebound  this  week.  Patience  and  long  term  investors  will  benefit  the  most,DMJF,2025-03-12 15:44:00
Tata Chemicals,"Guys...No  need  to  Sell  even  a  Single  Share  of  Tata  Chemicals,  I  bought  huge  quantity  at  940/-  to  980/-  even  I  bought  more  in  few  quantity  at  1120/-  1260/-  but  I  will  never  Sell  it  either  down  trend,  I  am  increasing  at  every  Dip  in  few   My  Conviction  is  to  See  atleast  2500/-  and  3000/-  too.  Tata  is  Tata  Very  reputed  and  honest  Group.  I  Cant  express  how  much  Wealth  U  will  made  if  hold.  U  hv  to  bear  the  Pain  for  Some   come  down....  Its  my  Opinion,  you  can  do  your  own  research  too.  Choice  is  yours.  GD  luck.",Pdhall892,2025-03-12 14:28:00
Tata Chemicals,Those  holding  in  cash  could  look  at  partial  booking  out  and  wait  for  Q4  results  till  May  1st  week.  Mostly  TACHEM  may  report  a  big  fall  in  PAT  YOY  as  selling  prices  are  weak.  By  then  political  situation  also  could  be  more  clear.  Then  consider  re  entry  if  selling  prices  are  firming  up.,STAY_SAFE,2025-03-12 13:23:00
Tata Chemicals,weak  stock  rise  like  anything  and  fall  like  anything,devfacts,2025-03-12 13:21:00
Tata Chemicals,Why  this  raised  from  960  to  1350  is  because  of  rumor.  Why  its  coming  down  from  1350  is  also  rumor.,Sri008,2025-03-12 11:19:00
Tata Chemicals,smallcap  &  midcap  correction  has  started  and  will  last  for  1  yr  from  now  !,Moneymaker18,2025-03-12 10:54:00
Tata Chemicals,Can  this  company  hold  or  sell  or  buy  shares  now?,ore,2025-03-12 10:33:00
Tata Chemicals,tata  chemicals  has  not  run  much  as  conpare  to  other  stocks  but  after  a  good  news  it  is  going  down.  its  totally  traders  game.  no  control  of  SEBI  and  other  regulators  to  control  manipulation.  they  are  spreading  news  or  can  say  romuurs  and  buying  and  selling.  small  investors  get  trapped  in  these  kind  of  news.  tata  bye  bye  khatam.,lossess,2025-03-12 10:19:00
Tata Chemicals,GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH  GUYS  WAIT  FOR  850RS  LEVELS  HUGE  DOWNSIDE  CORRECTION  IS  COMING  POST  MAR  15TH,surajJNS,2025-03-12 09:54:00
Tata Chemicals,"stock  down  6  %  down  as  expected,  but  stock  may  bounce  from  here",DrPravin,2025-03-12 09:43:00
Tata Chemicals,"Ratan  Tata  has  made  this  into  a  personal  grudge  and  fight  which  is  unacceptable  and  is  in  poor  light.  It  must  be  noted  that  Tata  Sons  belongs  to  Tata  Trusts  and  is  not  personally  owned  by  Ratan  Tata,  whereas  18  percent  stake  in  Tata  Sons  is  individually  owned  by  Shapoorji  Group.  This  is  the  big  difference.",Mrch,2025-03-12 09:18:00
Tata Chemicals,as  per  my  knowledge  its  only  10  Rs.  FV  stock  of  Tatas.  Will  be  in  a  big  way  in  recycling  of  batteries  &  that  may  be  a  game  changer.,pyarelal,2025-03-12 09:15:00
Tata Chemicals,ipo  se  value  unlock  ho  jaati..,exp_investor,2025-03-12 09:12:00
Tata Chemicals,IPO  aane  se  value  badti  nahi  hai  wapas  950  aayega  jaldi,abcd123_,2025-03-12 08:50:00
Tata Chemicals,i  am  expecting  around  minus  5  to  7%  today  also,DrPravin,2025-03-12 08:40:00
Tata Chemicals,"There  is  yet  no  official  statement  from  Tatas  on  the  potential  IPO  news  floating  around.  Believe  they  would  wait  for  the  right  opportunity.  910000  crs  is  just  the  initial  investment  to  set  up  the  semiconductor  facility,  there  is  a  possibility  more  funds  would  be  required.  Tatas  electronic  a  subsidiary  of  Tatas  sons  will  require  an  IPO.",DMJF,2025-03-12 06:42:00
Tata Chemicals,I  think  if  IPO  not  coming  it  s  itself  a  boost  for  Tata  chemical.  Because  Tata  sons  owns  Tata  electronics  and  Tata  advance  systems  completely  n  many  more  companies.  Better  not  to  list  now  for  TATA  CHEMICAL.  3%  of  TC  in  TS  will  grow  faster.,VRInvestr,2025-03-12 01:14:00
Tata Chemicals,"Tata  Sons  listing  will  allow  Shapoorji  to  sell  and  ""encash""  its  18%  stake,Ratan  Tata  wont  allow  this.Tatas  have  actively  resisted  Shapoorji  Palonji  group  efforts  to  raise  funds,  pledge  their  shares  in  Tata  Sons.  They  fought  hard  to  convert  Tata  Sons  into  a  private  company  as  recently  as  2017  to  stop  Shapoorji  group  from  monetizing  their  shareholding.  They  will  try  harder  to  make  sure  that  Tata  Sons  does  not  list,  for  that  would  be  delivering  whatever  Shapoorji  group  wants.",DrPravin,2025-03-12 00:17:00
Tata Chemicals,"hum  to  aapko  he  jante  hai  sirkar,  aap  he  bta  2",greenhorn1,2025-03-11 23:35:00
Tata Chemicals,Tata  sons  is  having  holding  in  many  good  companies  of  Tata  and  3  percent  stake  of  TC  in  TATA  SONS  will  give  a  huge  boost  to  Tata  chemical,VRInvestr,2025-03-11 22:31:00
Tata Chemicals,Dr  Pravin  Kotak  now  a  days  is  playing  opposite  to  retail  investors  views.  It  seems  they  are  playing  dirty  games.  Never  open  brokerage  account  and  MF  with  Kotak.  Tata  Chemicals  is  one  of  the  two  three  Tata  Cos  with  least  market  caps  and  with  global  prospects.  Kotak  is  useless.  Let  it  come  to  750/  as  Kotak  says  I  will  have  only  one  co  in  my  portfolio  Tata  Chemicals.  In  10  years  this  is  a  100  times  type  of  Co.  Great  one.,KDMRITU,2025-03-11 21:43:00
Tata Chemicals,100%  correct  that  IPO  is  inevitable  for  Tata  Sons.,KDMRITU,2025-03-11 21:34:00
Tata Chemicals,every  bounce  is  an  exciting  opportunity....,Inversal,2025-03-11 21:28:00
Tata Chemicals,"Typically,  constructing  a  new  semiconductor  fab  involves  significant  investments  ranging  from  several  hundred  million  dollars  to  several  billion  dollars.  Some  estimates  suggest  that  the  cost  of  building  a  cutting-edge  semiconductor  fab  can  range  from  5  billion  to  15  billion  or  even  higher.  Tata  electronics  under  which  semiconductor  will  be  operational  is  also  a  subsidiary  of  Tata  sons.",DMJF,2025-03-11 21:14:00
Tata Chemicals,Ask  the  bulls  of  Tata  Chemicals,Allwaysinswag_1981,2025-03-11 21:04:00
Tata Chemicals,"Tata  chemicals  are  used  in  multiple  industries  across  India  and  globally  and  have  a  huge  client  base.  Clean  energy,  EV  space,  Solar  glass  and  now  a  possibility  to  use  it  in  semi  conductor.",DMJF,2025-03-11 20:44:00
Tata Chemicals,"Tata  Chemicals  shares  plunge  9%  after  6-day  rally  Sell,  exit  stock,  says  Kotak  Tata  Chemicals  share  price  target:  Kotak  said  its  fair  value  for  Tata  Chemicals  remains  at  Rs  780,  and  that  it  continues  to  expect  EPS  for  the  Tata  group  company  to  fall  by  about  two-thirds  over  FY2023-25E  amid  falling  margins  on  soda  ash",jiira,2025-03-11 20:42:00
Tata Chemicals,kotak  ke  kai  views  hai  jo  approach  nahi  hue,jimcorbet,2025-03-11 19:57:00
Tata Chemicals,You  are  right..  Tata  Chemical  is  available  at  the  very  good  price  &  the  same  should  be  the  best  investment  option  at  every  low  till  further  upside.  Sodium  is  the  best  raw  material  for  Battery  applications  against  lithium  which  is  costliest  &  also  toxic  in  use  &  lesser  life  span.  Sodium  Batteries  are  Safe  &  having  better  life  cycle.  Soon  this  stock  will  become  the  market  leader..  keep  an  eye  &  invest  wisely.,Dev2018,2025-03-11 19:42:00
Tata Chemicals,"kotak  securities  given  sell  call  today  target  780₹,  with  cautious  view.",DrPravin,2025-03-11 19:12:00
Tata Chemicals,"The  Global  Semiconductor  Device  Market  size  is  estimated  at  USD  0.73  trillion  in  2024,  and  is  expected  to  reach  USD  1.07  trillion  by  2029,  growing  at  a  CAGR  of  8.03  percentage  during  the  forecast  period  2024-2029.

Indian  Semiconductor  Market  reached  a  value  of  US35.18  Bn.  in  2023.  

Tatas  are  leading  the  way  and  this  industry  will  fetch  huge  returns.  Tata  group  will  rally.  Cheers  to  all  long  term  investors",DMJF,2025-03-11 18:58:00
Tata Chemicals,For  long  term  Investors  tata  chemical  is  simply  a  gem  which  will  give  further  breakouts.  Patience  is  the  key  and  you  will  be  surprised  to  see  this  breaching  unimaginable  targets,DMJF,2025-03-11 18:44:00
Tata Chemicals,The  big  break  out  given  by  tata  chemicals  is  certainly  a  genuine  one  and  will  definitely  backed  by  good  fundamental  news.  Just  matter  of  time  and  this  will  breach  many  milestone,DMJF,2025-03-11 18:32:00
Tata Chemicals,"One  cannot  suppress  good  stocks  of  reputed  industry  houses  for  a  long  time.  Tatas  will  bounce  back  and  reward  its  long  term  investors.  There  is  no  official  news  from  anyone  on  skipping  the  IPO,  these  are  just  rumours.",DMJF,2025-03-11 18:31:00
Tata Chemicals,"Tata  Chemicals,  Tata  Investment  Corporation  see  significant  fall  Shares  of  Tata  Chemicals  declined  as  much  as  10%  on  Monday,  while  those  of  Tata  Investment  Corporation  are  also  down  in  a  5%  lower  circuit.  The  stock  fall  comes  after  media  reports  indicated  that  Tata  Sons  is  unlikely  to  list  its  shares  on  the  stock  exchange.  Instead  the  company  is  looking  at  multiple  other  options  like  cutting  down  debt  at  the  group  level  and  also  hive  off  units  like  Tata  Capital  to  comply  with  the  Reserve  Bank  of  Indias  upper-tier  NBFC  norms.",kamal20,2025-03-11 17:43:00
Tata Chemicals,i  use  5  paisa  trading  portal  for  trading,Allwaysinswag_1981,2025-03-11 16:50:00
Tata Chemicals,"sometimes,  trading  portal  face  some  technical  problem  for  which  they  cant  display  the  actual  price  of  the  share  or  option.",Allwaysinswag_1981,2025-03-11 16:48:00
Tata Chemicals,bro  can  someone  please  tell  me  how  did  you  all  find  about  10%  lower  circuit  even  before  it  was  displayed  on  zerodha  portal?  because  people  were  quick  to  detect  and  posted  and  i  still  had  to  wait  for  3  more  minutes.  what  portal  do  you  guys  use  to  see  this  in  advance?,AKs13Trader,2025-03-11 16:45:00
Tata Chemicals,"gone,  all  trust  have  gone.  this  stock  is  over  bought,  still  small  correction  will  be  there  tomorrow.  then  it  will  move  upside  i  belive",vellai123,2025-03-11 16:08:00
Tata Chemicals,no  hard  feelings  for  tata  chemicals  or  bulls  but  try  to  except  the  truth.,Allwaysinswag_1981,2025-03-11 15:47:00
Tata Chemicals,"870  will  be  a  fair  value,  europe  market  still  the  issue.  if  not  for  the  ipo  drama,  it  would  be  trading  at  870  to  930  range",Sri008,2025-03-11 15:36:00
Tata Chemicals,eco  recycling  is  rallying  even  market  is   it   it,BHARATHPORTFOLIO,2025-03-11 15:00:00
Tata Chemicals,will  it  come  out  of  f&o  ban  list.,jit_kum,2025-03-11 14:41:00
Tata Chemicals,sell  sell  sell..  buy  lic  for  huge  gain.,avik81,2025-03-11 14:41:00
Tata Chemicals,tata  chemical  will  reach  1500  soon,aaas___,2025-03-11 14:23:00
Tata Chemicals,mujhe  nahi  lagta  ye  1150  ko  break  karega  ye  news  koi  tata  ki  officially  nahi  hai.  or  rbi  ke  according  ipo  to  lana  hi  padega  ye  sab  retail  investor  ko  gumrah  kiya  ja  raha  hai  rbi  apna  1  company  ke  liye  niyam  ko  nahi  badlegi  sabhi  companies  ko  fark  padega  ye  2  days  bad  mai  fir  1250  ko  cross  kar  sakta  mujhe  issa  hi  lagta  hai,laxrani,2025-03-11 14:16:00
Tata Chemicals,tata  chem  a  good  investment  for  targets  of  2k  in  12  months,Mrch,2025-03-11 14:14:00
Tata Chemicals,now  ready  for  the  second  innings.......1100  is  on  the  card,025.ani,2025-03-11 13:58:00
Tata Chemicals,"moye  moye,  moye  moye,  moye  moye,  moye  moye",Allwaysinswag_1981,2025-03-11 13:51:00
Tata Chemicals,tata  sons  ipo  will  come..  tata  chemical  was  raised  because  of  this  rumors..  tata  chemical  last  quarter  result  was  not  good..  retail  investors  please  be  care  full..  this  will  come  below  1000rs..,Girish05,2025-03-11 13:42:00
Tata Chemicals,"if  the  tata  sons  ipo  does  not  materialise,  tata  chemicals  will  lose  on  the  potential  value  unlocking  as  it  is  expected  to  be  the  biggest  beneficiary  of  the  much  anticipated  public  issue",kamal20,2025-03-11 13:29:00
Tata Chemicals,maza  aaya  pe  buyers.  full  month  ki  kamayi  aaj  hi  ho  gayi.  power  of  technical  studies,Amsted,2025-03-11 13:24:00
Tata Chemicals,tata  chemicals  sell  opportunity  golden  key  points  no  sustain  upside,chiranjan,2025-03-11 13:15:00
Tata Chemicals,several  tata  stocks  fall  up  to  10%  as  tata  sons  ipo  looks  unlikely,kamal20,2025-03-11 12:53:00
Tata Chemicals,"shares  of  several  tata  group  firms  fell  up  to  10  percent  on  march  11  amid  reports  that  tata  sons  was  unlikely  to  go  for  an  initial  public  offering  in  near  future.  in  the  week  gone  by,  the  ipo  buzz  led  to  several  group  stocks  surging  up  to  36  percent.",kamal20,2025-03-11 12:52:00
Tata Chemicals,1100  wil  show   wise  and  do  ur  own  math,025.ani,2025-03-11 12:37:00
Tata Chemicals,many  who  had  stuck  for  months  in  above  1100  range  happily  booked  profit.  they  never  gone  greedy  due  to  ipo  thing.  only  the  noobi  people  who  dont  have  tata  chem  are  struck  now.,Sri008,2025-03-11 11:45:00
Tata Chemicals,today  tata  chemicals  planing  to  give  statement  on  tata  sons  ipo.  they  are  very  much  clear  about  to  follow  all  rules.  so  tata  sons  ipo  will  come  very  short  time.,GrtOpinion2018,2025-03-11 11:27:00
Tata Chemicals,on  the  name  of  tata  group  satta  players  active,kp200,2025-03-11 10:57:00
Tata Chemicals,bought  at  1120.  sold  at  1300  and  then  shorted  at  1315.  follow  what  big  players  do  and  then  only  you  can  make  money.,buyden,2025-03-11 10:44:00
Tata Chemicals,ab  share  markets  mein  losses  hinlosses  honge  retail  investors   bhi  time  hai(i  am  not  talking  about  this  shate  but  all  shares).....bhaago  warna  paisa  doobte  teen-chaar  din  hi  lagenge,nopennystock,2025-03-11 10:37:00
Tata Chemicals,no  clarification  has  been  given  by  tata  group  only  tv  anchor  shouting  that  tata  sons  is  not  interested  in  ipo.,sks007,2025-03-11 10:29:00
Tata Chemicals,"dont  try  to  catch  the  falling  knife,  eventually  it  will  settle  down  to  rs  900.",Raj1961,2025-03-11 10:23:00
Tata Chemicals,tata  capital  disinvestment  is  beneficial  to  tata  investment  corp  as  it  is  the  only  share  holder  other  then  tata  sons,vlv1,2025-03-11 10:12:00
Tata Chemicals,mostly  at  peak  dii  or  fii  offloaded  some   see  shareholding  pattern  of  next  quarter,ajith2017,2025-03-11 10:08:00
