Stock,Comment,Commented By,Timestamp
Balaji Amines,"money  control  walo  aap  hi  Balaji  amines  ki  complaint  kar  do,  or  in  retail  investor  ko  baccha  lo",uxhxhhd,2025-03-14 21:51:00
Balaji Amines,"SEBI  ko  enquiry  karni  chahiye  promoters  ki  or  operators  ki,  sab  samne  aa  jayega  .  Mitro  complaint  karo  promoter  ki  or  operators  ki",uxhxhhd,2025-03-14 21:48:00
Balaji Amines,"kuch  sharm  karo  promoter  log,  kyo  gribo  ka  khun  pi  rahe  ho,  MD  Ram  reddy    2  saal  se  juth  bol  bolkar  retail  investor  ko  passa  ke  rakha  h",uxhxhhd,2025-03-14 21:44:00
Balaji Amines,market  m  Balaji  amines    jaise  bhi  share  h  jo  invester  ka  piasa  dubo  dete  h,uxhxhhd,2025-03-14 21:33:00
Balaji Amines,abaki  bar  Balaji  amines  ke  MD  Ram  ready  TV  per  interview  ke  liye  nahin  aaye,uxhxhhd,2025-03-14 05:58:00
Balaji Amines,company  ka  management  kuchh  nahin  kar  raha  hai  5000  ki  bhav  mein  khareed  kar  1200  ke  bhav  pahuncha  Diya  hai.  company  grow  karti  hai  lekin  yah  company  de  grow  karti  h.,uxhxhhd,2025-03-14 05:57:00
Balaji Amines,At  any  given  time  this  stock  is  be  ready  to  fall.,manjupant,2025-03-13 20:34:00
Balaji Amines,if  1230  and  below.  next  tgt  .  780.  from  5700  to  780  a  idiot  company  no  growth,veera80,2025-03-13 10:27:00
Balaji Amines,With  Such  Kind  of  Blind  Management  Any  thing  is  Possible..Stay  long  2000  Plus  On  the  Way,sanv,2025-03-13 09:56:00
Balaji Amines,Looks  like  this  time  it  will  break  all  the  supports.  Stay  away  from  mid  caps  for  a  while,thestockguru,2025-03-12 16:26:00
Balaji Amines,"BA  given  justification  for  spurts  in  stock.  which  is  100  rs,  hence  this  stock  is  not  expected  to  grow  for  next  9  months.  2024  same  levels  2200  to  2300",veera80,2025-03-11 09:52:00
Balaji Amines,Buy  now  balamines  will  jump  to  2600/2800,Astrovivek,2025-03-07 11:52:00
Balaji Amines,"Every  time  Balaji  tries  to  gain  momentum,  something  unexpected  happens  &  the  share  price  goes  back  to  its  old  level.  Even  if  it  doesnt  reach  its  All  time  high  of  Rs  5000  its  ok.  But  at  least  its  negative  NP  decline  should  be  reversed.  The  management  has  once  again  run  away  from  investors  summit.  So  its  back  to  insiders  now.",vinnaik,2025-03-06 16:23:00
Balaji Amines,"The  stock  has  given  a  good  breakout  above  its  recent  swing  high  mark  of  2345.  Volume  in  Tuesdays  session  was  nearly  14  times  its  average  30-day  volume.  The  next  resistance,  as  per  technicals,  is  now  placed  at  Rs  2,490  mark  above  which  upside  would  open  towards  Rs  2,689.  A  strict  stop-loss  should  be  kept  at  Rs  2,300  for  all  active  longs  on  the  stock.",kamal20,2025-03-06 09:29:00
Balaji Amines,"Balaji  Amines  also  saw  decisive  breakout  of  downward  sloping  resistance  trendline  adjoining  multiple  touchpoints,  and  formed  robust  bullish  candlestick  pattern  on  the  daily  charts  with  significantly  higher  volumes.  The  stock  surged  9  percent  to  Rs  2,394  and  traded  above  all  key  moving  averages  with  sharp  rally.",kamal20,2025-03-06 09:26:00
Balaji Amines,As  the  chemical  cycle  has  bottomed  out  it  should  go  up  fast  .buy  cautiously.,narsingdas2015,2025-03-06 06:43:00
Balaji Amines,"balaji  amines  is  the  only  company  producing  some  critical  chemicals  required  for  the  battery  in  ev.  hence  along  ev  boom,  ba  also  likely  to  grow  and  reward  patient  investors.  buy  and  forget  for  5  years.",nandini rajen,2025-03-05 15:17:00
Balaji Amines,kya  Bonus  dene  wala  hai  kya  ---,RKK27,2025-03-05 13:17:00
Balaji Amines,Dont  accumulate  in  a  hurry.  Buy  below  2100/2200  levels.  Growth  will  happen  only  in  FY26,MultiBaggerFinder,2025-03-05 10:30:00
Balaji Amines,can  we  believe  this  spike?  120  rs  up  suddenly  in  10  min,veera80,2025-03-05 09:34:00
Balaji Amines,"no  one  accumulated,  all  are  selling.  dont  misguide.",darisa,2025-03-04 16:29:00
Balaji Amines,Those  Who  r  Advicing  to  Sell  At  30  percent  low  rates  are  actually  waiting  for  Average  Out  at  low  levels  ..Hahaha.  Stay  long  in  Every  Dip.,sanv,2025-03-03 19:07:00
Balaji Amines,"3  years  of  consolidation  done,  big  guns  are  accumulating  it  is  a  very  good  company  any  time  up  move  starts",baghrecha,2025-03-03 12:48:00
Balaji Amines,from  where  you  get  the  data  that  promoter  is  increasing  stack,Parho432,2025-03-03 12:29:00
Balaji Amines,Stay  Buying  in  each  downfall..  Worst  is  Over  now.,sanv,2025-03-03 09:33:00
Balaji Amines,Promoters  are  Increasing  Stakes..My  long  term  Target  is  3600,sanv,2025-03-02 19:36:00
Balaji Amines,My  long  term  target  is  intact  700  rs.  Wait  for  2  months  then  you  will  see  this  price.,dev6789765,2025-02-28 20:35:00
Balaji Amines,It  is  coming  towards  1000   pain  ahead..,Parho432,2025-02-28 12:31:00
Balaji Amines,Best  Buy  at  CMP  for  1800  first  target,sanv,2025-02-27 19:15:00
Balaji Amines,"The  company  has  once  again  ran  away  from  the  concall.  They  dont  want  to  face  the  investors.  There  is  NO  clarity  now  on  future  outlook.  If  they  had  held  a  conference  call  &  said  that  the  full  scale  pick  up  will  not  happen  in  Q4  &  may  happen  even  in  Q1,  it  would  have  been  better  input  than  NO  information.  In  the  absence  of  investors,  only  insiders  are  having  a  field  day  to  manipulate  prices.  Its  possible  that  the  operators  are  driving  the  prices  down  to  accumulate  &  reap  big  gains  on  the  back  of  companies  forrey  in  to  new  products  &  commissioning  of  new  facilities  recently.",vinnaik,2025-02-27 15:54:00
Balaji Amines,uc  uc  yc  uc  uc  uc  uc  uc  uc  uc,sanv,2025-02-25 10:28:00
Balaji Amines,short  term  target  2200..  stay  long,sanv,2025-02-24 10:33:00
Balaji Amines,now  balaji  on  fire  target   frame  1-2  months.,jainil_17,2025-02-19 12:23:00
Balaji Amines,Short  term  target  1100.  If  1100  is  broken  750.,dev6789765,2025-02-18 07:04:00
Balaji Amines,No  Issues  those  who  Want  to  Sell  At  52  Week  low..  they  can  ..  Short  term  Target  1660  1880..  Stay  long,sanv,2025-02-17 20:04:00
Balaji Amines,It  is  coming  towards  1000  level,Parho432,2025-02-17 12:24:00
Balaji Amines,If  at  all  something  is  really  cooking  then  that  should  be  better  for  shareholders  I  presume.,anisma,2025-02-16 09:43:00
Balaji Amines,now  will  non  stop  firing  target  3000,jainil_17,2025-02-16 09:43:00
Balaji Amines,some  movements  seen  in  Balaji  Amines.,anisma,2025-02-15 09:39:00
Balaji Amines,Next  tgt  is  1000  within  next  qoq,veera80,2025-02-14 14:13:00
Balaji Amines,Expecting  A  Sharp  upmove  Any  time..Stay  long,sanv,2025-02-14 10:53:00
Balaji Amines,"Shares  fell  as  much  as  5prcnt.  The  trigger  was  a  sharp  hit  in  operational  performance  in  Q3.  EBITDA  margin  contracted  to  14.3prcnt  from  19.1prcnt  the  previous  year,  due  to  lower  volumes  and  capital  expenditure  projects.",kamal20,2025-02-13 17:57:00
Balaji Amines,Balaji  Amines  share  price  has  declined  nearly  25  percent  in  the  last  three  months.,kamal20,2025-02-13 12:40:00
Balaji Amines,"Balaji  Amines  Q3  Consolidated  YoY

Profit  tanks  32.8prcnt  to  Rs  33.2  crore  Vs  Rs  49.4  crore

Revenue  declines  18.4prcnt  to  Rs  312.7  crore  Vs  Rs  383.4  crore",kamal20,2025-02-13 11:24:00
Balaji Amines,sure  1000.  After  3  months  negative  results.,veera80,2025-02-13 09:22:00
Balaji Amines,this  is  operator  based  shares  not  fundamental  based  I  almost  incur  50k  loss  dont  buy  that  scrap  share  this  will  ruin  your  hard  earn  money.,tgCfa,2025-02-13 07:50:00
Balaji Amines,good  results.  tomorrow  it  will  touch  2000.,Mmtchope,2025-02-12 22:54:00
Balaji Amines,poor  result.surprisingly  no  statement  or  guidance  from  management.,smam51,2025-02-12 19:57:00
Balaji Amines,very  bad  result....  tomorrow  gap  down,jainil_17,2025-02-12 19:48:00
Balaji Amines,U  NEVER  GET  THIS  ORICE  IN  FUTURE  -  as  many    new  products  are  in  pipe  line,minisagar,2025-02-12 12:05:00
Balaji Amines,it  will  be  in  this  range  for  years  .  dont  expect  profit.,veera80,2025-02-12 10:15:00
Balaji Amines,"its  time  to  buy.
last  chance...",Paras16000,2025-02-12 09:57:00
Balaji Amines,If  it  breaks  1500  level  then  it  will  come  down  to  1000  level..,Parho432,2025-02-10 12:42:00
Balaji Amines,nifty  red  red  balaji  green  green  what  happened???  something  is  cooking,jainil_17,2025-02-08 14:52:00
Balaji Amines,Sooner  1940  range.  it  will  be  a  waste,veera80,2025-02-08 11:01:00
Balaji Amines,Entire  chemical  industry  has  delivered  weak  results  in  Q3.  Can  expect  something  in  Q4  till  then  no  fireworks.,Biren20,2025-02-07 22:18:00
Balaji Amines,ready  for  big  move  balaji  strong  support   blast..,jainil_17,2025-02-05 12:03:00
Balaji Amines,"Not  possible  6000  ,  3000  bhi  paar  krde  to  bhut  bdi  baat  hogi",RA5,2025-02-03 17:38:00
Balaji Amines,How  you  saying?  Kindly  explain.,darisa,2025-02-02 23:13:00
Balaji Amines,"soon  weak  retail  investors  will  be  out,  and  then  fii  and  dii  will  buy  heavily.  later  retail  will  regret.  anyway  long  term  investor  should  reap  such  kind  of  temporary  downfall  to  accumulate  slowly.  i  strongly  believe  its  a  good  company  to  keep  in  portfolio.",bhatt01,2025-02-02 13:18:00
Balaji Amines,"Chemical  stocks  fall  after  FM  Sitharaman  skips  measures  for  the  sector  in  Budget  2025.

Budget  2025-  Industry  experts  had  high  hopes  for  a  PLI  scheme  to  support  the  chemical  sectors  recovery  amid  ongoing  challenges  and  signs  of  revival.

Chemicals  stocks  remained  in  the  red  after  the  Budget  disappointed  the  sector.

Chemical  stocks  fall  after  FM  Sitharaman  skips  measures  for  the  sector  in  Budget  2025.

Budget  2025-  Industry  experts  had  high  hopes  for  a  PLI  scheme  to  support  the  chemical  sectors  recovery  amid  ongoing  challenges  and  signs  of  revival.

Chemicals  stocks  remained  in  the  red  after  the  Budget  disappointed  the  sector.

Chemical  stocks  fall  after  FM  Sitharaman  skips  measures  for  the  sector  in  Budget  2025.

Budget  2025-  Industry  experts  had  high  hopes  for  a  PLI  scheme  to  support  the  chemical  sectors  recovery  amid  ongoing  challenges  and  signs  of  revival.

Chemicals  stocks  remained  in  the  red  after  the  Budget  disappointed  the  sector.",kamal20,2025-02-01 17:53:00
Balaji Amines,Time  waste  money  waste  to  remain  invested  in  this  garbage.  Even  negatively  responding  for  positive  news  also.,darisa,2025-02-01 12:08:00
Balaji Amines,"The  companys  unit  received  mega  project  status  from  the  Industries,  Energy  and  Labour  Department,  Government  of  Maharashtra,  with  a  proposed  investment  of  Rs  750  crore.",kamal20,2025-02-01 10:26:00
Balaji Amines,Remarkable  fall  in  cost  of  materials  and  therefore  improved  profits.  This  is  a  big  plus  point.,Titaiya,2025-01-31 20:51:00
Balaji Amines,"looks  like  an  excellent  results  qoq.  yoy  its  less  but  there  were  issues,  which  have  been  overcome  now.  Wait  for  a  promising  movement  tomorrow",rajKarora,2025-01-31 19:53:00
Balaji Amines,"Qtr  on  qtr  net  profit  up  from  36  cr  to  55cr,  eps  up  from10.7  to  15.4,  but  year  on  year  net  profit  down  from  83cr  to  55cr,  eps  down  from  19.3  to15.24.  Nine  month  eps  this  year  42  compared  to  85  last  year.  Quarter  on  quarter,  changes  in  inventories  has  helped.  No  idea  on  tomorrows  price  movement.",rajbin57,2025-01-31 19:47:00
Balaji Amines,see  bse  website  for  results.,simha999,2025-01-31 17:37:00
Balaji Amines,results  are  out...  revenue  down  but  profit  up,AKG124,2025-01-31 17:25:00
Balaji Amines,why  sudden  spike  today  ?  are  results  out  ??,shreeneve,2025-01-31 14:38:00
Balaji Amines,"beaten  down  stock,I  think  it  is  best  to  buy,and  buy  on  dips",anaribabu,2025-01-31 13:52:00
Balaji Amines,Expect  results  to  be  far  better  and  improved  than  Sept  23  results.,Titaiya,2025-01-31 12:06:00
Balaji Amines,hope  for  the  good  result,ng_1990,2025-01-31 09:46:00
Balaji Amines,results  are  sure  negative.  intensionally  they  are  bringing  it  down  from  01.  jan,veera80,2025-01-30 09:33:00
Balaji Amines,Dont  know  why  there  is  downward  trend  in  this  stock  although  market  is  in  green..,RA5,2025-01-30 07:47:00
Balaji Amines,result  is  on  31  January.,bhatt01,2025-01-26 09:56:00
Balaji Amines,which  31st  you  are  talking  about   showing  in  board  meeting  section,Rahulbg1326,2025-01-25 09:25:00
Balaji Amines,Result  on  31st  shall  be  good.  A  jump  before  result  is  expected,rajKarora,2025-01-24 19:03:00
Balaji Amines,after  adding  then  what  will  happen?  you  mean  reach  to  1800?,darisa,2025-01-24 12:06:00
Balaji Amines,almost  1  year  ago  i  have  given  target  of  1750  and  then  1500..1st  target  is  done..1500  is  coming..moneycontrol  deleted  my  account  so  this  is  my  new  account,Parho432,2025-01-23 13:22:00
Balaji Amines,today  2480.  this  month  end  2730  .  based  on  results  further  movement,veera80,2025-01-19 10:06:00
Balaji Amines,The  companys  product  Morpholine  has  secured  BIS  certification  from  the  Bureau  of  Indian  Standards.,shahid07,2025-01-18 12:21:00
Balaji Amines,Stock  have  taken  the  support  at  48  EMA.  It  will  bounce  back  from  here.  Fingers  crossed.,SunGopi1,2025-01-18 11:43:00
Balaji Amines,"The  company  has  received  BIS  certification  for  the  product  Morpholine  from  the  Bureau  of  Indian  Standards  for  Unit-III  at  Chincholi  MIDC,  Maharashtra.",kamal20,2025-01-18 10:36:00
Balaji Amines,N-butylamines  production  started  as  per  latest  filing,invest_19,2025-01-17 11:44:00
Balaji Amines,Excellent  result  announced  by  Himadri  chemical  has  rekindled  hope  for  chemical  manufacturing  and  hence  buy  Balaji  amines  quickly,knk61,2025-01-16 12:53:00
Balaji Amines,"in  falling  market  balaji  amines  falling  70  point  and  in  rising  market  it  getting  difficult  to  increase  10  point,  something  worst  is  coming  in  balaji  amines  sell  as  soon  as  possible",mayur9777,2025-01-16 11:26:00
Balaji Amines,only  buy.  target  rupees  eighteen  hundred  within  a  short  period.,raj1962201,2025-01-16 10:24:00
Balaji Amines,With  in  few  weeks  it  will  touch  first  resistence  3821.  Further  there  wont  be  appreciable  down  fall.  2024  will  the  year  of  Chemical  Sectors.,SunGopi1,2025-01-14 15:56:00
Balaji Amines,"The  stock  have  entered  the  Wave-5-Elliots  Wave,  which  is  the  good  sign.",SunGopi1,2025-01-14 15:54:00
Balaji Amines,FII  and  DII  increasing  stake  (in  small  percentages)  and  public  holding  reducing  each  quarter  by  quarter  since  the  last  one  year,Adg1975,2025-01-13 00:54:00
Balaji Amines,you  are  correct  bro….  7  percentage  down  balaji  amines  ne  tumhari  sunli,Rahulbg1326,2025-01-10 10:30:00
Balaji Amines,tomorrow  3  percent   at  2400  level,ng_1990,2025-01-09 20:36:00
Balaji Amines,move  back  to  rip.  again  2220  range  of  trade,veera80,2025-01-09 11:28:00
Balaji Amines,this  years  capex  is  over  this  expansion  benefit  will  reflect  the  next  quarter    result  buy  in  sip  mode,ankush151,2025-01-09 10:49:00
Balaji Amines,Mega  move  in  recent  times.  what  may  be  the  reason.  Both  alkyle  and  balaji  on  fire.,manjupant,2025-01-09 09:33:00
Balaji Amines,one  day  positive  and  five  days  negative,darisa,2025-01-08 17:57:00
Balaji Amines,the  approval  as  a  mega  project  brings  with  it  huge  financial  incentives  from  the  goi  and  gom.  no  one  has  analysed  the  benefits  under  the  pli  scheme  of  the  goi  and  reported  about  it.  this  is  going  to  be  massive  and  is  hidden  from  the  public.  anyway  good  wishes  to  all.,Titaiya,2025-01-07 21:14:00
Balaji Amines,The  stock  has  gained  2.28  percent  in  the  last  one  year  and  16.7  percent  in  the  last  six  months,kamal20,2025-01-04 17:30:00
Balaji Amines,Balaji  Amines  gains  3%  after  subsidiary  gets  mega  project  status,kamal20,2025-01-04 17:30:00
Balaji Amines,Balaji  Amines  gets  expansion  approval  from  Maharashtra  Government,kamal20,2025-01-04 13:33:00
Balaji Amines,sit      tight    on  .sea    shore   aayegi,spn786,2025-01-03 16:17:00
Balaji Amines,Hold  with  confidence  for  one  year   share  wont  disappoint  you....100%  you  will  be  rewarded,srinmax2016,2025-01-02 12:28:00
Balaji Amines,it  will  be  2600  to  2700  range.  once  it  break  2738  we  can  see  the  uptrend.,veera80,2025-01-02 10:30:00
Balaji Amines,information  is  correct  as  per  the  website,paduchuru,2024-12-31 21:37:00
Balaji Amines,"it  was  the  biggest  single  day  fall  in  many  years.  surprisingly,  alkyl  amiines  also  fell  equally.  perhaps  it  is  something  to  do  with  the  product  they  make.",smam51,2024-12-31 08:16:00
Balaji Amines,Same  here  bro  may  be  tomorrow  a  good  day  for  this  counter,AskBbsr,2024-12-30 16:30:00
Balaji Amines,Due  to  accident  in  Alkyl  amine  pune  plant  yesterday  there  was  a  negative  build-up  in  both  Alkyl  and  Balaji  in  the  morning...  due  to  uncertainty  of  reason    Balaji  fell  more  than  alkyl  as  collateral  damage...  but  this  is  super  counterintuitive  as  accident  as  alkyl  should  benefit  balaji,Ajax_1,2024-12-30 15:54:00
Balaji Amines,"due  to  an  accident  and  loss  of  life  at  the  pune  plant  of  alkyl  amines    yesterday  there  was  a  negative  buildup  in  both  amine  stocks  in  the  morning.  but  since  uncertainty  of  cause  of  selloff  the  balaji  has  faced  more  collateral  damage
but  due  to",Ajax_1,2024-12-30 15:29:00
Balaji Amines,bajaj  finance  is  ready  to  rise  up  now    ..  .  ..  .  ..  .  .  .  ..,Smart Soul,2024-12-30 15:00:00
Balaji Amines,Ekdam  sahi  kaha  bhai  idhar  balaji  amines  duba  raha  hai  aur  priti  patel  ki  padhi  hui  hai,Rahulbg1326,2024-12-27 22:20:00
Balaji Amines,source  of  the  news....  please,srinmax2016,2024-12-27 21:39:00
Balaji Amines,"unit  no  iv  located  at  chincholi  midc,  solapur  has  received  approval  from  maharashtra  pollution  control  board  for  mfg  new  products  namely  di  methyl  carbonate,  propylene  carbonate,  propylene  glycol  and  n-butyl  /  iso  butyl  amine  to  the  tune  of  175  tonnes  per  day",Adg1975,2024-12-27 20:37:00
Balaji Amines,"hold  the  mulibager  10years  still  waiting  for  next  target,  my  target  is  10k,  expecting  my  target  in  two  years",jainjose,2024-12-27 19:40:00
Balaji Amines,can  anybody  know  outcomes  of  the  investor  meeting  today..??,yoge16,2024-12-26 22:31:00
Balaji Amines,"friends,  does  anyone  know  why  icicidirect  moibile  apps  are  not  working.",smam51,2024-12-26 17:26:00
Balaji Amines,possibly  balaji  amines  subsidiary  ipo  soon...  which  was  withdrawn  earlier.,ankurmur,2024-12-26 17:14:00
Balaji Amines,wow..  today  Balaji  on  fire..!,manjupant,2024-12-26 15:26:00
Balaji Amines,What  is  this  going  on.  What  is  the  news?  Anyone  please.  outcome  of  the  meeting?,beetelaces,2024-12-26 14:33:00
Balaji Amines,buy  remus  pharma  very  strong  trend.  lot  of  25  shares.  low  volume  prices  increasing  very  day  also  sales  almist  double.  seems  a  strong  company.,chiragshah1999,2024-12-26 13:34:00
Balaji Amines,Today  one  big  shoutout  to  Balaji...!,manjupant,2024-12-26 11:54:00
Balaji Amines,Balaji  and  IG  PETRO  are  the  stocks  to  watch  out  as  their  product  prices  improving  steadily  in  international  markets.,rajbin57,2024-12-26 10:07:00
Balaji Amines,today  is  the  investors  meet.  lets  wait  for  the  positive  outcome..  this  stick  should  fly  based  on  the  future  prospects..,mani99,2024-12-26 08:04:00
Balaji Amines,ready  for  big  move  in  balaji  amines  above   will  blast  target  3000,jainil_17,2024-12-22 07:20:00
Balaji Amines,BALAJI  AMINES  and  IG  PETRO  best  value  buys.  Both  can  give  a  sharp  upmove  as  speciality  chemicals  demand  picking  up  and  IG  petro  products  used  in  speciality  chemicals.,rajbin57,2024-12-18 11:31:00
Balaji Amines,many  analysts  are  giving  short  term  target  of  3000,kkguru,2024-12-18 10:05:00
Balaji Amines,not  a  stable  stock  in  terms  of  evaluation,RA5,2024-12-16 21:34:00
Balaji Amines,recent  reversal  in  indo  amines  from  170  to  200  is  i  think  a  sureshot  indicator  that  it  may  rise  the  way  alkyl  amines  rose  in  2019-2021  period.  alkyl  amines  multiplied  16  times  in  the  said  2  years.  indo  amines  could  do  that  in  2024-2025,skbvin22,2024-12-16 09:45:00
Balaji Amines,looking  strong  on  charts.  fundamental  strong   material  cost  started  cooling  down.  profit  will  increase  in  coming  quarters.  target  of  rs  3800,rits1088,2024-12-15 10:23:00
Balaji Amines,It  is  not  a  pblm  of  Balaji  Amines.  It  is  due  sector  headwinds.,newmkt,2024-12-15 10:03:00
Balaji Amines,"Balaji  amines  ,  Indo  amines  are  probability  upper  circuit  now  times  to  amine  sector....",cm7,2024-12-15 09:45:00
Balaji Amines,market  highest  bala   script  of  market,jccorp,2024-12-14 21:52:00
Balaji Amines,"Due  to  correction  last  three  days  if  your  hands  are  full  with  other  buys  but  as  Balaji  Amines  is  also  lucrative,  then  enter  conditional  buy  say  half  a  percent  above  days  high.

If  it  triggers  then  it  will  be  a  Chappad  phad  ke  returns.  Any  way  today  is  weekend  hence  Cheers  in  advance  by  few  hours  

SHUBH  LABH",knk61,2024-12-13 12:56:00
Balaji Amines,"One  more  big  positive  why  Balaji  Amines  should  pick  up  momentum  is  total  buy  entries  in  NSE  which  are  5609  shares  are  more  than  thrice  that  of  supply  or  sell  entries  in  same  NSE  at  just  1685.

This  higher  demand  than  supply  eventually  will  fuel  the  rally.

SHUBH  LABH",knk61,2024-12-13 12:49:00
Balaji Amines,"One  more  indication  why  anytime  soon  today  Balaji  Amines  will  shoot  up  is  todays  volumes  have  already  exceeded  yesterdays  volumes.

Even  if  you  check  monthly  average  volumes  then  little  over  half  time  volumes  have  already  hit  70  percent  of  monthly  average  volumes.

These  are  clear  indication  of  buying  interest  which  helps  once  rally  begins

GOOD  LUCK",knk61,2024-12-13 12:46:00
Balaji Amines,"The  reason  why  one  has  to  hurry  in  decision  making  is  continuous  adding  of  Balaji  Amines  shares  both  by  FII  and  DII.

If  you  check  DII  from  Sep  23  qtr  0.9  percent  ownership,  they  have  kept  adding  qtr  after  qtr  to  reach  1.79  or  double  their  holding  in  one  year  by  Sep  24.

Though  FII  have  been  overall  sellers  in  India  ,  We  have  seen   buying  spree  qtr  after  qtr  in  Balaji  Amines.  Sep  23  they  had  owned  4.52  percent  ownership  in  Balaji  Amines,  Which  they  kept  raising  qtr  after  qtr  this  inching  to  5.27  percent  ownership  by  Sep  24  qtr.

Be  quick  in  your  action  and  due  diligence  ,  buy  before  it  jumps  up  anytime  soon

GOOD  LUCK",knk61,2024-12-13 12:13:00
