Stock,Comment,Commented By,Timestamp
SRF,"This  should  blast  now,  breakout  and  retest  done.",MWN,2025-02-11 19:49:00
SRF,today  srf  may  move  towards  3000  If  market  supports  mark  it,kikuh,2025-02-10 11:18:00
SRF,Monday  target  2600.  Tuesday  2500  and  Wednesday  2400,drramesh29,2025-02-10 07:43:00
SRF,Monday  target  2600.  No  tariff  on  china,drramesh29,2025-02-09 11:25:00
SRF,From  Past  3-4  Years  it  is  in  this  range...  never  crossed  its  all  time  high....,nms71,2025-02-09 09:39:00
SRF,Monday  target  please,hahahshs,2025-02-09 06:13:00
SRF,Today  SRF  show  the  standardty  of  strength  of  company  even  market  down  212  points  but  study  in  2295range  tomorrow  it  may  cross  to  2350and  2400  is  targeted  by  on  dip  strong  volume  growth  since  this  week.,AKpost,2025-02-08 18:33:00
SRF,sell  srf  tg  2200/2180  in  month  of  feb  2024,saltekmanager,2025-02-08 18:02:00
SRF,buy  srf  btw  2295-2300  spot  level  for  target  2400  very  short  term,nfoking,2025-02-08 13:29:00
SRF,uptrend  is  possible  here  provided  mr.  market  has  a  say  in  the  north  side  kick  up.,India Flair,2025-02-07 19:19:00
SRF,"in  this  trend,  no  more  downward  again?  or  still  chances  for  down?",mrlnitk,2025-02-07 13:04:00
SRF,what  is  the  sudden  11  lac  shares  (250  crore)  bulk  bought  at  2280,Maheshtruevalue,2025-02-07 12:21:00
SRF,dont  be  hurry  upr  jayega  short  Krna  guys....2290  pr  seller  hai,pkrajput92,2025-02-06 09:18:00
SRF,today  srf  will  be  up  by  another  100  rupees,srini_varun,2025-02-06 09:14:00
SRF,this  is  right  time  to  buy  option  pe  call  only......,pkrajput92,2025-02-05 20:28:00
SRF,your  money  your  decision  but  in  my  opinion  avoid  buying  and  go  on  observe  mode  for  this  week  let  the  reality  sink  in  before  you  take  any  hope  trades,m.f.whosane,2025-02-05 19:58:00
SRF,31  Jan  ka  fake  breakout  deke  jabardast  trap  Kiya  gya  ab  kl  31  Jan  ka  low  tutega  or  2190-2200  ke  bich  close  krega...4-5  days  me  2100  possible  hai   and  watch,pkrajput92,2025-02-05 18:51:00
SRF,dont  wait   pe  side,pkrajput92,2025-02-05 15:20:00
SRF,first  2200  then  2143  and  last  2100  uske  bad  re  enter  in  ce  side.....,pkrajput92,2025-02-05 14:52:00
SRF,tomorrow  2200  tak   kl  v  rocked  take  pe  side  guys  fast  fast,pkrajput92,2025-02-05 14:49:00
SRF,maine  kya  bola   figure,pkrajput92,2025-02-05 14:36:00
SRF,tomorrow  it  will  remain  down  by  2-3  %  better  to  take  pe  side  position,pkrajput92,2025-02-05 13:37:00
SRF,short  term  swing  short  sell  target  2220  in  feb  series  holding  short  from  2330  levels  stop  loss  2360,m.f.whosane,2025-02-05 10:52:00
SRF,SRF  Target  2320  from  now,Shiv8013,2025-02-05 10:49:00
SRF,bola  tha  na  sale   rocked,pkrajput92,2025-02-05 10:29:00
SRF,"At  the  end  of  September  2023,  SRF  had  %u20B948.6b  of  debt,  up  from  %u20B937.2b  a  year  ago.  It  has  %u20B99.5b  in  cash  leading  to  net  debt  of  about  %u20B939.1b.  With  Sales  going  down  from  operations  and  no  revival  seen  in  short  term,  EPS  down  by  50%  and  company  is  contantly  investing  in  new  plants,  leading  to  higher  debt.  Balance  sheet  is  not  looking  good  for  at  least  3-4  quarters.  Short  term  share  price  will  contract  to  1950  levels.",sunjaygoyal,2025-02-05 03:34:00
SRF,"UPL,  SRF,MandM,  among  others  hit  52-week  high

UPL,  SRF,MandM,  among  others  hit  52-week  high",kamal20,2025-02-04 17:06:00
SRF,kama  holding  holds  50percent  of  srf  trading  at  85  percent  discount  soon  gonna  boom,bhaveshbafna33,2025-02-04 13:29:00
SRF,5000  to  atleast  jayegi  hi  mark  my  word,designerA,2025-02-04 11:30:00
SRF,breakout  junkies  not  booking  profit  yet,ThefabulousPenguin,2025-02-04 10:55:00
SRF,trump  pausing  tariffs  on  Canada  and  Mexico  and  will  talk  xi  today    so  should  pause  tariff  on  china  also   happens  2700  will  come,ChachaChaudhary,2025-02-04 09:27:00
SRF,"zee  business  recommendation  for  srf  ,  target  3100  for  today",drramesh29,2025-02-04 08:16:00
SRF,khatam  ho  gayi  tariff  war  puri  rally  fail  ho  jayegi  ab,ChachaChaudhary,2025-02-04 08:05:00
SRF,buy  srf  for  target  6000  moving  towards  6000,anibillon,2025-02-04 00:20:00
SRF,go  long  only  exit  all  shorts  no  need  to  worry  about  anything,ChachaChaudhary,2025-02-03 15:24:00
SRF,as  said  earlier  srf  up  by  80   the   to  come,srini_varun,2025-02-03 09:31:00
SRF,"SRF  keeps  grinding  higher,    keep  holding  longs,  there  is  lot  more  upside",sk9,2025-02-03 09:29:00
SRF,it  will  only  go  up  .  results  were  factored  in,damopra,2025-02-02 19:19:00
SRF,sell  sell  fast  now  it  will  down  on  monday  4-5%,pkrajput92,2025-02-02 15:03:00
SRF,SRF  Target  2280  sl  2340  today  sell........,Shiv8013,2025-02-02 11:50:00
SRF,"bad  results,  that  is  the  news.  sell  now  and  buy  again  at,  1950-2000  levels.",RKK27,2025-02-02 10:44:00
SRF,is  there  any  news  about  the  stock?,GSB1481,2025-02-01 18:57:00
SRF,tomorrow  it  will  climb  2  %  surely,pkrajput92,2025-02-01 14:58:00
SRF,SRF  will  crash  to  2150  and  possibly  to  1950-2050  range  in  short  term.  Re-enter  around  1950.,sunjaygoyal,2025-02-01 09:22:00
SRF,go    down  up  to  2600  within  this  week,akb1951,2025-02-01 01:31:00
SRF,Q3  results  are  not  satisfied  better  to  quit  out  or  wait  for  Q4  results  it  definitely  boom  JAI  SHREE  RAM,B_HASKAR,2025-01-31 23:05:00
SRF,how  rk  knows  who  bought  LOL  ????,Always 1st,2025-01-31 19:54:00
SRF,who  bought  the  shares  today.  i  dont  think  fii  and  dii  have  bought  the  shares.,RKK27,2025-01-31 17:12:00
SRF,morgan  stanley  view  on  srf  -packaging,kamal20,2025-01-31 17:10:00
SRF,"Nuvama  keeps  buy  rating  on  SRF,  target  at  Rs  2,929",kamal20,2025-01-31 17:03:00
SRF,"such  a  massive  volume,  still  not  moving  above  average  s,  lets  see  delivery  percentage",rohini80,2025-01-31 14:55:00
SRF,"nobody  liked  it  at  2400  levels,  the  price  will  change  soon  and  lot  of  buy  calls  from  brokerages  will  come",sk9,2025-01-31 13:18:00
SRF,"2850  done  in  srf,  there  is  lot  more  upside  in  this  counter  in  comng  months",sk9,2025-01-31 13:18:00
SRF,cover  your  shirt  positions  immediately  otherwise  you  will  ruined  script  never  give  you  chance  for  recover  this  is  budget  script  today  it  will  close  2350  &  above  after  budget  it  will  2800  non  stop,subashsingh,2025-01-31 13:17:00
SRF,today  sellers  burned  their  fingers  script  heading  towards  2500  today  or  tomorrow  be  careful  buy  without  fear,subashsingh,2025-01-31 13:07:00
SRF,buy  with  stop  loss  2280  target  2390  today  itself,subashsingh,2025-01-31 13:00:00
SRF,this  will  not  move  immediately  above  2360-2390  level.  just  rally  before  selling,rohini80,2025-01-31 12:46:00
SRF,SRF  Target  3200  for  next  result,Aanandmtr,2025-01-31 12:44:00
SRF,sell  in  futures  at  2330  stop  loss  2370  target  2180,m.f.whosane,2025-01-31 12:29:00
SRF,"pre  market  it  was  10  lower  circuit  2000,then  it  rallied  .All  chemical  stocks  are  bleeding.Must  be  a  pre  budget  rally  to  go  to  2000.",Muthu47,2025-01-31 12:09:00
SRF,Can  go  down  to  1950-2000  levels.  Rally  is  trapping  people  on  salary  day.,sunjaygoyal,2025-01-31 12:01:00
SRF,are  really  people  buying  this  stock  after  a  bad  result?  or  someone  is  pumping  after  every  one  has  call  for  sale,t103,2025-01-31 11:56:00
SRF,after  bad  results  Srf  go  Upside  for  Trap  innocent  retailers  after  budget  we  will  2100  level  wait  and  watch,aRansar,2025-01-31 11:36:00
SRF,upper  circuit  possible..  boom  boom,TOFIXCR7,2025-01-31 11:28:00
SRF,best  time  to  enter  for  the  long  term  Wealth  creation.,rajeevroopa,2025-01-31 11:26:00
SRF,buy  for  3500  in  srf  very  soon,anibillon,2025-01-31 00:03:00
SRF,SRF  -  Very  Bad/Weak  Results  Revenue  DOWN  12  %  YoY  -  3053  Cr  EBITA  DOWN  37  %  YoY  -  726  Cr  PROFIT  DOWN  50  %  YoY  -  253  Cr  Dividend  declared  -  3.6  per  share  D/E  -  0.46,Akki1103,2025-01-30 23:27:00
SRF,SRF  LOWER  CIRCUIT  POSIBLE  RESULT  :  Very  Bad/Weak  Results  Revenue  ⬇️12  %  YoY  -  3053  Cr  EBIT⬇️37  %  YoY  -  726  Cr  PAT  ⬇️50  %  YoY  -  253  Cr  Dividend  declared  -  3.6  per  share  D/E  -  0.46,Akki1103,2025-01-30 23:05:00
SRF,"Srf  has  reached  the  bottom  ,  next  quarters  vl  be  better  from  here  ,  all  dips  r  buying  opportunities",reeteshg,2025-01-30 22:38:00
SRF,1000  cr  fund  raising  also  approved  in  the  meeting.,rakesh6387,2025-01-30 22:14:00
SRF,its  already  betten  down  from  2600  levels  recently  so  heavy  sorting  in  system  and  strong  support  at  2150  ...  last  2  min  heavy  buying  was  seen  in  future  and  options  all  can  see  big  green  ????  candel  .  so  I  dont  think  it  will  be  more  deep  red   dip  after  settel  is  buying  opportunity,dspmandvi,2025-01-30 22:03:00
SRF,OPERATOR  ALONECANNOT  BE  SO  WHIMSICAL,tech_54,2025-01-30 21:31:00
SRF,the  results  are  too  bad.  it  is  going  to  open  4  percent  gap  down  tmrw.  All  long  call  holders  are  in  for  a  bloody  loss.  I  donot  know  why  I  took  call  today.  was  it  a  plain  bad  luck  or  a  coincidence.  I  will  be  lucky  if  I  loss  only  25%  tmrw  and  get  out  of  it.,woohoo,2025-01-30 21:28:00
SRF,operator    Behind  this    sale  and  book  handsum    profits,akb1951,2025-01-30 21:23:00
SRF,expect  the  stock  to  hit  3000  very  shortly..,srini_varun,2025-01-30 21:22:00
SRF,Your  short  term  target  please  Thanks  Smiley,okie2507,2025-01-30 18:29:00
SRF,srf  results  looks  very  bad  .  both  sales  nd  profit  has  fallen  on  yoy  as  well  on  qoq  basis.  results  r  below  estimates.  this  stock  is  not  getting  any  earnings  support  whatsoever  qtr  after  qtr  same  problems,believe_me_2015,2025-01-30 18:05:00
SRF,"SRF  shares  surge  4prcnt  to  52-week  high  after  upbeat  management  outlook

SRF  anticipates  a  stronger  Q4,  driven  by  improved  demand  across  its  specialty  chemicals,  fluorochemicals,  and  agrochemicals  segments.",kamal20,2025-01-30 18:01:00
SRF,SRF  shares  have  surged  nearly  25  percent  in  the  last  one  month.,kamal20,2025-01-30 18:01:00
SRF,"i  think  it  is  a  decent  result  under  tough  conditions.  maybe  the  pain  would  persist  for  a  couple  more  quarters.  but,  an  attractive  level  for  long  term  investors.  it  should  cross  3000  by  next  march  2025.  if  things  look  up,  as  the  management  commentary  suggests,  the  stock  can  touch  2700  by  june  2024.  fingers  crossed.  holding  200  and  sold  a  2500  call  as  a  hedge.",ssreddys28,2025-01-30 17:51:00
SRF,srf  posted  very  poor  result.,vipul939,2025-01-30 17:34:00
SRF,"consolidated  q3fy24  financials  the  consolidated  revenue  of  the  company  decreased  12%  from  ₹3,470  crore  to  ₹3,053  crore  in  q3fy24  when  compared  with  corresponding  period  last  year  (cply).  the  company  s  earnings  before  interest  and  tax  (ebit)  decreased  37%  from  ₹726  crore  to  ₹457  crore  in  q3fy24  when  compared  with  cply.  the  company  s  profit  after  tax  (pat)  decreased  50%  from  ₹511  crore  to  ₹253  crore  in  q3fy24  when  compared  with  cply.  commenting  on  the  results,  chairman  and  managing  director,  ashish  bharat  ram  said,  while  this  has  certainly  been  a  tough  quarter,  we  can  see  things  improving  in  the  chemicals  business.  we  are  confident  of  a  significantly  improved  performance  in  the  4th  quarter.  with  a  large  number  of  plants  coming  on  stream,  our  focus  will  be  on  scaling  these  up  as  quickly  as  possible  in  the  months  ahead.  interim  dividend  in  today  s  meeting,  the  board  approved  a  second  interim  dividend  at  the  rate  of  36  percent  amounting  to  ₹3.60  per  share.  operating  profit  of  chemicals  business  decreased  43%  from  ₹564  crore  to  ₹322  crore  in  q3fy24  over  cply.  during  the  quarter,  specialty  chemicals  business  continued  to  face  headwinds  due  to  inventory  rationalization  by  certain  key  customers,  while  performing  better  than  q2fy24  on  the  positive  side,  we  commissioned  the  ptfe  facility  and  the  hfc  expansion  project  during  the  quarter.  b.  the  packaging  films  business  reported  a  decrease  of  9%  in  its  segment  revenue  from  ₹1,203  crore  to  ₹1,091  crore  during  q3fy24  when  compared  with  cply..",niks00007,2025-01-30 17:22:00
SRF,ashish  has  mentioned  q4  will  see  a  significant  improvement.  poor  result  already  factored  into  stock  in  a  hyper  bulish  market.  both  srf  and  navin  to  increase  in  next  10  sessions,supergana,2025-01-30 17:09:00
SRF,any  one  knows  full  result  of  SRF,deep20231975,2025-01-30 16:59:00
SRF,"result  is  a  big  blunder.  unless  any  good  commentary  comes  out,  brace  yourself  for  2000.",ksg3105,2025-01-30 16:14:00
SRF,"rs.  3.6  per  share  divident  declared,  record  date  7th  feb,  tommorrow  will  fly..  buy  in  qty",hima1207,2025-01-30 16:02:00
SRF,"srf  posted  253cr  net  profit,  will  it  go  up?",call_me_segi,2025-01-30 16:00:00
SRF,Good  results  posted  and  no  wonder  price  and  volume  breakout  has  happened  in  SRF.,neha_0103,2025-01-30 15:13:00
SRF,Rally  up  to  3k  may  be  on  cards...,Trade_Wise,2025-01-30 15:13:00
SRF,go  long  only  dont  short  exit  all  shorts,ChachaChaudhary,2025-01-30 15:01:00
SRF,nobody  knows  how  stock  with  poor  results  can  give  breakout  in  bear  market,ThefabulousPenguin,2025-01-30 14:36:00
SRF,short  karke  trap  ho  gaye  ho  lagata  hai,viv97in,2025-01-30 14:33:00
SRF,"deepak  ntr  ,srf  ,navin  fluorine  are  one  of  the  most  manipulated  stocks  even  more  than  kalyan  jewellers  and  pcjewellers",ThefabulousPenguin,2025-01-30 14:28:00
SRF,don  trade  u  cant  win  against  algorithms  in  srf  today,ChachaChaudhary,2025-01-30 14:06:00
SRF,algorithms  saving  the  price  by  manipulating  the  market  depth  .....    its  all  fake  rally,ChachaChaudhary,2025-01-30 13:56:00
SRF,nifty  should  correct  now  too  much  optimism  srf  moving  up  on  poor  margins,ChachaChaudhary,2025-01-30 13:46:00
SRF,enjoyying  the  rally  nice  indeed,Trade_Wise,2025-01-30 13:45:00
SRF,last  2  years  it  has  not  given  any  return  assuming  if  the  results  are  better  than  expectation  of  the  street  then  it  should  move  towards  2500  in  next  few  days  hope  for  the  best  regards,pnj18,2025-01-30 12:32:00
SRF,will  it  fall  after  result  or  already  at  down  side,dspmandvi,2025-01-30 12:23:00
SRF,"Results  are  expected  to  be  bad.  December  quarter  export  data  showed  that  SRFs  specialty  chemicals  exports  were  down  40  percent  YoY,  and  refrigerant  gas  exports  down  26  percent  YoY.",ashhishh,2025-01-30 11:20:00
SRF,seems  like  nothing  left  to  short  now  dont  get  trapped,ChachaChaudhary,2025-01-30 11:18:00
SRF,"appears  like  breakout  has  not  happened,better  to  shift  to  other  stocks  as  market  in  green    with  wide  options",Trade_Wise,2025-01-30 10:46:00
SRF,2700  breakout  has  been  rejected  ....2500  is  support  now,ChachaChaudhary,2025-01-30 10:23:00
SRF,breakout  candidate    -  my  target  for  srf  is  rs  2880  for  the  short  term  with  a  stoploss  of  rs  2500,Trade_Wise,2025-01-30 10:12:00
SRF,"It  has  not  ranked  during  this  market  correction,now  with  good  results  and  global  shortage  of  refrigerant  gas,it  should  touch  new  highs,wait  for  concall  update  today",Trade_Wise,2025-01-30 09:54:00
SRF,jab  results  retailers  bol  rhay  thay  kharab  hai  last  quarter  it  went  up  this  time  retailers  are  saying  results  are  good  but  margin  pressure  is  there  so  it  should  tank,ChachaChaudhary,2025-01-30 09:36:00
SRF,usa  will  put  tariff  on  chemicals  it  should  break  2000  in  few  days   pressure  innresults   grown  on  declining  base,ChachaChaudhary,2025-01-30 09:26:00
SRF,"SRF  Q3  Consolidated  YoY

Profit  rises  7prcnt  to  Rs  271.1  crore  Vs  Rs  253.4  crore

Revenue  grows  14.4prcnt  to  Rs  3,491.3  crore  Vs  Rs  3,053  crore",kamal20,2025-01-30 08:57:00
SRF,270  crore  profit  and  the  company  is  valued  at  80k  crore.,ashhishh,2025-01-29 23:38:00
SRF,tmrw  srf  minimum  100  to  150  points  up..,srini_varun,2025-01-29 20:52:00
SRF,tomorrow  target  2511    then  2469,oandit,2025-01-29 19:33:00
SRF,"SRF  Q3  net  profit  up  7prcnt  at  Rs  271  crore  Vs  Rs  253.4  crore,  YoY",kamal20,2025-01-29 17:12:00
SRF,chemical  stocks  are  under  deep  correction.  best  time  to  buy  or  add  more  by  weekly  sips.  2024  will  be  turnaround  year  for  all  of  them.,Piddoo,2025-01-29 17:02:00
SRF,already  aggravated  the  share  price  but  the  result  was  not  up  to  date,drramesh29,2025-01-29 16:34:00
SRF,"very  poor  result,  profit  is  191  cr,  exceptional  loss",drramesh29,2025-01-29 16:31:00
