Stock,Comment,Commented By,Timestamp
Fine Organics,kal  ka  volume  itna  accha  hai  aur  64k  shares  ka  delivery  base  buying  lekin  aaj  stock  sust  pada  hai  follow  up  buying  nahi  hai  purely  operator  manage  kar  raha  hai  stock  ko  almost  support  pe  bada  selling  k  orders  hai  jis  se  stock  kahi  nahi  ja  raha,ravi4399,2025-01-10 11:54:00
Fine Organics,pure  operator  play  4800  niche  uppar  mai  4900  naya  trading  range  4900  nikalne  k  baad  bada  move  vaise  hi  4800  break  karte  niche  move  tab  tak  range  bound,ravi4399,2025-01-08 10:27:00
Fine Organics,accumulate  gem  of  the  industry  for  target  price  to  cross  ath  in  2025.,tejaspopat1997,2025-01-07 10:48:00
Fine Organics,Are  you  sure?  Company  does  not  seem  to  be  in  mode  of  increasing  investment?,Ashpi,2025-01-07 10:45:00
Fine Organics,Do  not  miss  the  opportunity  to  accumulate  at  current  level.  Undervalued  gem,Satvikgupta260389,2025-01-05 10:03:00
Fine Organics,sure  buy  4900  k  SL  k  sath  5250  k  target  k  liye  buy  karna  chahiye,ravi4399,2024-12-29 13:58:00
Fine Organics,This  is  the  last  time  to  avg  this   it  starts  rally  you  will  be  not  able  to  catch  it.....Keep  study  right  and  hold  good  quality,honey716,2024-12-28 10:12:00
Fine Organics,Buy  Fairchem  Organic  and  hold  titely.,hardik19456,2024-12-27 11:14:00
Fine Organics,New  high  will  be  soon  here.  do  not  miss  the  opportunity  to  accumulate  at  current  level.  else  only  option  will  be  to  regret  later...,Satvikgupta260389,2024-12-19 13:03:00
Fine Organics,fine  organic  will  be  in  great  price  in  near  future..chemicals  stock  will  be  having  great  booming  time   investment,MB1986,2024-12-19 12:39:00
Fine Organics,Upper  circuit  sooooonnnnn????????????Great  stock????????,honey716,2024-12-18 11:37:00
Fine Organics,Garbage  stock  of  the  decade,honey716,2024-12-15 00:26:00
Fine Organics,"welspun  one  logistics  and  fine  organic  alone  will  bring  investments  of  more  than  rs1,500  crores  in  setting  up  facilities  at  the  sez,  sanjay sethi,  chairman,  jawaharlal  nehru  port  authority  said.  the  investment  per  acre  in  the  plots  is  expected  to  be  about  rs  3  crores,  per  tender  conditions.  but,  in  some  cases  it  goes  up  to  5-6  times  of  that,  sethi  said.",Chirag6279,2024-12-14 23:44:00
Fine Organics,": welspun  one  logistics parks  pvt  ltd,  the  warehousing  platform  run  by  the  welspun  group  and  mumbai-listed  speciality  additives  maker  fine  organic  industries  ltd  are  among  the  14  entities  that  have  leased  land  at  the  jawaharlal  nehru  port  authority  special  economic  zone  (jnpa  sez)  in  an  auction.",Chirag6279,2024-12-14 23:42:00
Fine Organics,looks  like  jnpa  has  alloted  land  to  fine  organics  and  other  companies  in  their  sez.  news  has  been  posted  in  twitter.,vick98509,2024-12-14 18:44:00
Fine Organics,"ghatiya  stock  kab  chalega,  market  kaha  pahucha  aur  ye  kaha",Nav_12,2024-12-13 10:34:00
Fine Organics,Bhai  ye  kachda  3  saal  se  isi  tarah  pada   share  10  guna  se  zyada  badh   apne  high  pe  tak  nai  aa  paa  raha,honey716,2024-12-12 22:54:00
Fine Organics,are  they  awaiting  for  land  allocation  at  Dahej  for  new  plant?,prathmesh1959,2024-12-07 14:26:00
Fine Organics,5  years  compounding  Sales.  Profit.  market  price  29%  45%  30%  TTM.  -11%  -  14%  -  31  %  in  the  current  financial  year  the  stock  is  performing  badly  on  all  parameters  which  had  reflected  in  its  price.,salim345,2024-12-05 15:30:00
Fine Organics,Very  good  fundamentals  with  discounted  pricing.  Will  reach  5000  in  month  or  so,master_researcher1,2024-12-04 12:00:00
Fine Organics,Sher  abhi  so  raha   hi  daudega,honey716,2024-12-01 13:49:00
Fine Organics,management  already  asked  to  prepare  for  worst  in  next  two  quarters.  Price  may  touch  3000.  Accumulate  it  bulk  at  that  level,ksg3105,2024-11-30 00:46:00
Fine Organics,The  company  will  resume  its  Badlapur  plant  operations  from  Nov.  28  and  is  actively  working  on  fully  restoring  all  other  plant  activities  to  normalcy,kamal20,2024-11-29 11:55:00
Fine Organics,Consolidated  EPS  for  the  quarter  is  38.30.  Excellent  results.  Accumulate.,tejaspopat1997,2024-11-08 18:55:00
Fine Organics,"mind  blowing  results
43  percent  increase  in  PAT  YOY
Monday  gap  up...",Ansh45,2024-11-08 18:51:00
Fine Organics,"after  earning  multibagger  returns  in  hazoor  multiprojects,  jindal  saw,  gmdc,  karnataka  bank  and  nmdc,.,.,.  our  next  multibagger  pick  is  ashima  limited,.  buy  ashima  limited  for  multibagger  returns  within  2  years.",rotator,2024-11-05 11:27:00
Fine Organics,global  market  sentiment  are  good  still  not  performing  today  atleast  1%  upper  closing  expected.,Nav_12,2024-11-03 09:33:00
Fine Organics,I  think  it  will  sustain  here.,Nav_12,2024-11-02 22:21:00
Fine Organics,chances  of  at  least  10  %  correction  from  the  current  level,nilpal,2024-11-02 17:48:00
Fine Organics,net  profit  103  cr  last  qtr  it  was  100  cr  EPS  Increased  at  34  from  33,Ansh45,2024-10-30 18:57:00
Fine Organics,Results  have  come.  Profit  has  increased  in  Consolidated  financials  Q  on  Q.  Encouraging.,Vijay59,2024-10-30 18:12:00
Fine Organics,"it  is  good  company,  adding  value  to  share  holders  consistently.  the  latest  result  is  not  as  per  expectation  hence  the  price  is  falling  and  now  at  long  term  (145  week)  bottom  slope.  this  is  the  time  to  add  in  small  quantities.  in  a  year  time  it  may  reach  6500.",mihirp,2024-10-25 12:28:00
Fine Organics,it  is  time  to  add  more  and  more  fine  organic  as  i  added  dixon  since  8  months  ago...  now  i  am  on  big  profit...  dont  miss  opportunity  for  good  company,lucky2008,2024-10-25 10:10:00
Fine Organics,Fine  Organic  Industries  moves  up  on  incorporating  wholly  owned  subsidiary,nbswer,2024-10-11 17:01:00
Fine Organics,"Shares  of  Fine  Organic  Industries  Limited  advanced  over  1  percent  to  Rs  4,905  intraday  on  October  11  after  the  company  incorporated  Fine  Organic  Industries  (SEZ)  Private  Limited,  a  wholly  owned  subsidiary.  ""The  new  subsidiary  is  incorporated  in  India  for  the  purpose  of  carrying  on  the  business  of  manufacturing  specialty  chemical  products,""  the  company  said  in  an  exchange  filing  on  October  10.",kamal20,2024-10-11 13:21:00
Fine Organics,"in  the  last  one  year,  the  stock  has  fallen  nearly  30  percent.",kamal20,2024-10-11 12:29:00
Fine Organics,"The  company  has  committed  to  subscribe  to  10,000  equity  shares  at  a  par  value  of  Rs  10  per  share.",kamal20,2024-10-11 12:27:00
Fine Organics,"the  chemical  manufacturing  firm  has  incorporated  a  wholly  owned  subsidiary  company,  namely  fine  organic  industries  (sez),  in  india.  the  new  subsidiary  will  do  the  business  of  manufacturing  specialty  chemical  products.",kamal20,2024-10-11 08:45:00
Fine Organics,there  are  few  listed  companies  whose  eps  is  above  ₹  100  accumulate  such  companies  and  hold  tightly.,tejaspopat1997,2024-10-08 10:24:00
Fine Organics,its  a  buy  ????..  breakout  seen  soon...  waiting  for  Nifty  to  get  stable,babubhai1,2024-10-03 16:59:00
Fine Organics,before  Diwali  it  will  blast  to  7000,Hiren0307,2024-09-20 14:39:00
Fine Organics,For  -Daily  Live  Free  Levels  in  Stock  Options  Just  Texxct  On  Vhatsap  $even  3  Double  O731  0ne  44â€¦.,ddm864,2024-09-19 16:31:00
Fine Organics,ye  gareebo  ka  share  h  sahab,honey716,2024-09-18 14:50:00
Fine Organics,have  any  update  about  this  stock,anant4450,2024-09-18 10:37:00
Fine Organics,LAGTA  HAI  FINE  ORGANIC  KE  PURANE  DIN  VAPUS  AA  RAHE  HAI.................ABOVE  5K  TOMORROW.,anilchinu,2024-09-05 18:45:00
Fine Organics,"Technical  indicators  are  giving  positive  signals  as  the  stock  is  trading  above  the  20  and  50-day  SMA.  Momentum  readings  like  the  14-week  RSI  too  are  in  rising  mode  and  not  overbought,  which  implies  potential  for  further  upsides.  With  the  intermediate  technical  setup  too  looking  attractive,  we  expect  the  stock  to  move  up  towards  its  previous  intermediate  highs  in  the  coming  weeks.  Buy  between  Rs  4,820-4,830  levels,  with  a  stop-loss  at  Rs  4,530  and  target  of  Rs  5,300.",kamal20,2024-09-04 10:43:00
Fine Organics,"fine  organic  dividend  credited  in  account  good,  ,",1maulin,2024-09-01 15:11:00
Fine Organics,Sincerely  apologise  to  repost  the  same  message  multiple  times  by  mistake.,devender19,2024-08-30 15:20:00
Fine Organics,"Since  you  are  a  long  term  investor,can  expect  a  new  years  high  in  one  year  easily.",devender19,2024-08-30 15:13:00
Fine Organics,atleast  5500  target  expected  from  here........,anilchinu,2024-08-30 08:59:00
Fine Organics,what  is  the  one  year  target,INDRA0308,2024-08-30 04:03:00
Fine Organics,It  seems  that  consolidation  period  is  over  now  and  it  will  touch  new  high  in  the  days  to  come,devender19,2024-08-28 19:26:00
Fine Organics,I  think  Motilal  Oswal  will  think  twice  in  future  before  down  grading  this  gem  again.,devender19,2024-08-28 19:21:00
Fine Organics,two  min  silence  for  those  who  expect  it  below  4k.ðÿ˜ƒ,Nav_12,2024-08-28 09:38:00
Fine Organics,"fine  organics  is  waiting  for  land  permission  from  gujarat  and  thailand  plant  will  start  from  this  year.  also,  company  expanded  production  capacity  at  patalganga,  maharashtra.  sooner  or  later,  fine  will  blast.  best  stock  for  long  term  investors  in  chemical  space.",Kashyaphappy,2024-08-28 09:37:00
Fine Organics,"Rounding  bottom  is  in  making,it  has  to  cross  7000  ,previous  high  then  by  Fibonaccy  its  target  is  10500.Hold  for  decent  returns.",optiwari,2024-08-22 16:32:00
Fine Organics,Chemical  cycle  during  past  few  years  were  of  low  price  realisation.  Besides  that  this  company  could  stand  and  maintain  the  sales  and  profit.  Now  on  chemical  cycle  is  reversing  can  lead  to  better  sales  and  profit.  Purchase  of  big  land  near  JNPT  is  for  expansion.,tejaspopat1997,2024-07-31 19:11:00
Fine Organics,"Result  is  flat  but  stock  price  may  not  fall,  As  expectations  were  to  Degrow  by  infact  it  is  grown.",GJB85,2024-07-30 18:16:00
Fine Organics,"result  so  so
not  any  great  improvement",parekhumesh,2024-07-30 15:38:00
Fine Organics,15cr  equity  capital  FV  5  this  agrochemicals  Co  has  already  given  multibagger  returns  to  patient  long  term  investors  in  the  past  and  after  many  years  of  underperformance  and  consolidation  has  given  a  big  price  volume  BO  today  to  hit  a  fresh  52W  high.  Big  turnaround  in  the  prospects  of  chemical  industry  improvements  in  demand  outlook  and  expectations  of  robust  results  in  future  qtrs  will  take  this  stock  to  7995  8445  in  a  few  months,venky2102,2024-07-30 14:21:00
Fine Organics,it  will  touch  life  time  high  in  15  days.  good  opportunity,news777,2024-07-30 13:55:00
Fine Organics,fii  and  dii  holdings  increased  and  public  holding  decreased  in  june  2024.  any  good  sign  of  recovery  in  this  stock,Akashkuntesh,2024-07-28 12:05:00
Fine Organics,Positional  trader  can  conditional  buy  a  rupee  above  days  high  but  quickly  as  very  sharp  upmove  can  be  expected  today  in  Fine  organics.  GOOD  LUCK,knk61,2024-07-09 09:54:00
Fine Organics,Appears  Fine  organics  should  go  to  Five  thousand  six  hundred  seventy  eight  and  ninety  paise  very  soon    like  in  less  than  a  fortnight.  Shubh  Labh,knk61,2024-07-09 09:52:00
Fine Organics,Khareedte  chalo  ab  speciality  chemical  ka  time  aa  gaya  hai......Mark  my  words,honey716,2024-07-03 09:47:00
Fine Organics,kahela  edhar  bheja  chat  rahe  ho.,pop6,2024-07-01 16:40:00
Fine Organics,"Coming  after  long  long  consolidation....  do  not  sell  for  40-50  percent  run  only  wait  for  atleast  2x,3x  return.  do  not  be  in  hurry  to  book  profit.",Satvikgupta260389,2024-07-01 15:10:00
Fine Organics,"Very  very  good  level  for  big  upmove  and  safe  Investment  also.  monopoly  in  its  field.  huge  consolidation,  good  future  ahead",Satvikgupta260389,2024-06-20 09:19:00
Fine Organics,hit  upper  circuit  and  celebrate  3rd  term  of  Modiji  and  help  in  recover  30  lakh  crore  of  wealth  reduced  by  Bharat  shareholders.,tejaspopat1997,2024-06-05 11:08:00
Fine Organics,Promoter  sahab  soke  uthe  nai  kya,honey716,2024-06-03 11:21:00
Fine Organics,sell  this  share.  current  rise  in  stock  price  is  just  a  trap  to  engulf  poor  retail  investors,beast1971,2024-05-29 12:39:00
Fine Organics,fine  organic  purchased  big  land  of  midc  maharashtra  during  recent  past  has  some  big  plans.  land  is  located  near  jnpt  port.  i  strongly  believe  that  the  product  they  intend  to  manufacture  is  for  export  market.  their  present  product  oleo  chemical  is  best  in  the  world.  accumulate.,tejaspopat1997,2024-05-28 10:59:00
Fine Organics,"there  is  still  scope  of  capacity  expansion  in  one  of  their  plant,thailand  plant  will  start  from  june  end  major  approvals  are  done  company  is  looking  for  inorganic  growth  as  well  let  me  know  other  points  from  concall",Varunadlakha,2024-05-13 16:28:00
